,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-1.179,37.002) → (-1.34,37.024)",18.078338734029,3545.1355401317137,"(-1.179,37.002)","(-1.34,37.024)",Thika District,Nairobi District,Kiambu,Machakos
"(-1.18,37.004) → (-1.314,37.031)",15.185695924912,3546.312046170352,"(-1.18,37.004)","(-1.314,37.031)",Thika District,Nairobi District,Kiambu,Machakos
"(-3.87,39.503) → (-3.905,39.494)",3.9834908177329997,3584.377445426908,"(-3.87,39.503)","(-3.905,39.494)",Kaloleni,Kinango,Kilifi,Kwale
"(-3.811,39.733)",0.050499220128405,338343.5073486308,"(-3.811,39.733)","(-3.811,39.733)",Kilifi South,Kilifi South,Kilifi,Kilifi
"(-3.936,39.699) → (-4.019,39.679)",9.432387765465302,35590.333624794446,"(-3.936,39.699)","(-4.019,39.679)",Kilifi South,Kisauni,Kilifi,Mombasa
"(-3.807,39.734)",0.089821386104329,338701.8044558327,"(-3.807,39.734)","(-3.807,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.808,39.732) → (-3.807,39.731)",0.04273873977345,338637.8287743957,"(-3.808,39.732)","(-3.807,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.809,39.728)",0.053148456609778,338053.9961482741,"(-3.809,39.728)","(-3.809,39.728)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.81,39.731) → (-3.809,39.731)",0.04906056276413599,337978.97464644746,"(-3.81,39.731)","(-3.809,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.81,39.732)",0.058761284585714994,338579.85602357535,"(-3.81,39.732)","(-3.81,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.81,39.734) → (-3.809,39.734)",0.07436276739649901,338166.1844026728,"(-3.81,39.734)","(-3.809,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.731)",0.017301693955057998,338779.1200035599,"(-3.813,39.731)","(-3.813,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.732)",0.06966878583208201,338534.5428396947,"(-3.813,39.732)","(-3.813,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.817,39.731) → (-3.816,39.731)",0.097466754713291,338052.26523335045,"(-3.817,39.731)","(-3.816,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.842,39.485) → (-3.886,39.485)",4.875393616845099,3586.8812997682144,"(-3.842,39.485)","(-3.886,39.485)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.875,39.507) → (-3.908,39.496)",3.8543246171546,3587.495457321046,"(-3.875,39.507)","(-3.908,39.496)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.891,39.506) → (-3.91,39.497)",2.4070350765511,3588.173209323428,"(-3.891,39.506)","(-3.91,39.497)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.895,39.52) → (-3.921,39.502)",3.5156402032737004,3588.992282541726,"(-3.895,39.52)","(-3.921,39.502)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.901,39.519) → (-3.935,39.509)",3.9435289835027003,3581.292055441594,"(-3.901,39.519)","(-3.935,39.509)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.922,39.729) → (-4.02,39.69)",11.716566749689,35621.29327824836,"(-3.922,39.729)","(-4.02,39.69)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.934,39.722) → (-4.012,39.7)",8.9942851765291,35615.19512800156,"(-3.934,39.722)","(-4.012,39.7)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.941,39.704) → (-4.004,39.693)",7.0500809992155,35559.879958668105,"(-3.941,39.704)","(-4.004,39.693)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.246,40.075) → (-3.245,40.075)",0.09375089644682699,265243.9309615912,"(-3.246,40.075)","(-3.245,40.075)",Malindi,Malindi,Kilifi,Kilifi
"(-3.244,40.076)",0.049506114597234994,265016.96905107074,"(-3.244,40.076)","(-3.244,40.076)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.246,40.073)",0.03499546405962,265585.4289080877,"(-3.246,40.073)","(-3.246,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.246,40.075) → (-3.247,40.075)",0.11603295927552999,264958.1560470705,"(-3.246,40.075)","(-3.247,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.072) → (-3.248,40.071)",0.14447461429649,265429.21618284786,"(-3.247,40.072)","(-3.248,40.071)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.073) → (-3.247,40.074)",0.044417768199507005,265104.9188800408,"(-3.247,40.073)","(-3.247,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.073)",0.019940000752305,265393.69297416834,"(-3.248,40.073)","(-3.248,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.075)",0.025659113641123,265015.61210267793,"(-3.248,40.075)","(-3.248,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.249,40.071) → (-3.248,40.072)",0.09860362636751101,265474.6638417574,"(-3.249,40.071)","(-3.248,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.25,40.07)",0.0068907466706119,265524.8174899337,"(-3.25,40.07)","(-3.25,40.07)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.564,37.315) → (-0.565,37.316)",0.11431914898010001,217302.079971969,"(-0.564,37.315)","(-0.565,37.316)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.314) → (-0.566,37.315)",0.16545855338454002,217538.78328008205,"(-0.565,37.314)","(-0.566,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.315) → (-0.566,37.315)",0.034179770462913,217695.94602689965,"(-0.565,37.315)","(-0.566,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.31) → (-0.565,37.31)",0.12645328783346999,217567.90106169824,"(-0.566,37.31)","(-0.565,37.31)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.31) → (-0.566,37.311)",0.10881496647277002,217646.26385845643,"(-0.566,37.31)","(-0.566,37.311)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.312) → (-0.568,37.313)",0.06923674848574701,217605.15374962505,"(-0.568,37.312)","(-0.568,37.313)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.315) → (-0.567,37.316)",0.14718475456203,217228.87669623,"(-0.568,37.315)","(-0.567,37.316)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.315)",0.082265124935869,217181.7809258338,"(-0.568,37.315)","(-0.568,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.569,37.313) → (-0.569,37.314)",0.10958944594483,217229.98896419327,"(-0.569,37.313)","(-0.569,37.314)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.529,37.419) → (-0.549,37.463)",5.381619095203099,3187.9122279179383,"(-0.529,37.419)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.538,37.384) → (-0.549,37.463)",8.891306383899598,3190.2153622593123,"(-0.538,37.384)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.538,37.386) → (-0.549,37.463)",8.637810696472,3188.3389331273015,"(-0.538,37.386)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.54,37.399) → (-0.538,37.463)",7.1287412349324,3183.3707159480837,"(-0.54,37.399)","(-0.538,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.549,37.419) → (-0.549,37.463)",4.886278899881201,3189.4872971763807,"(-0.549,37.419)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.558,37.386) → (-0.549,37.463)",8.599918862842799,3184.44347003052,"(-0.558,37.386)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.525,37.419) → (-0.525,37.463)",4.886298070514201,3188.884850952041,"(-0.525,37.419)","(-0.525,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.561,37.408) → (-0.549,37.463)",6.3249389932137,3186.113284823918,"(-0.561,37.408)","(-0.549,37.463)",Mwea,Manyatta,Kirinyaga,Embu
"(-0.569,37.316) → (-0.57,37.316)",0.1297520175032,217416.02585645032,"(-0.569,37.316)","(-0.57,37.316)",Mwea,Mwea,Kirinyaga,Kirinyaga
"(-0.772,34.812) → (-0.705,34.83)",7.737483580909299,10861.749834626993,"(-0.772,34.812)","(-0.705,34.83)",Bobasi,Nyaribari Chache,Kisii,Kisii
"(-0.826,34.796) → (-0.827,34.796)",0.028267000936351004,74837.45636057998,"(-0.826,34.796)","(-0.827,34.796)",Bobasi,Bobasi,Kisii,Kisii
"(-0.659,34.742) → (-0.681,34.783)",5.0877239733764,21759.705502036075,"(-0.659,34.742)","(-0.681,34.783)",Bonchari,Nyaribari Chache,Kisii,Kisii
"(-0.643,34.743) → (-0.643,34.742)",0.10911983410072999,57541.417727394095,"(-0.643,34.743)","(-0.643,34.742)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.645,34.739) → (-0.646,34.739)",0.045750979607633,57643.718665972,"(-0.645,34.739)","(-0.646,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.646,34.739)",0.02101136474829,57636.00402974363,"(-0.646,34.739)","(-0.646,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.646,34.74) → (-0.646,34.739)",0.08960888206913802,57653.58861209883,"(-0.646,34.74)","(-0.646,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.737) → (-0.647,34.737)",0.09461592379193699,57677.64365175642,"(-0.648,34.737)","(-0.647,34.737)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.738) → (-0.647,34.737)",0.09256283912572699,57573.29046384724,"(-0.648,34.738)","(-0.647,34.737)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.739) → (-0.649,34.738)",0.084925787537252,57664.4805659957,"(-0.649,34.739)","(-0.649,34.738)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.739)",0.056306511106996,57554.19024846486,"(-0.649,34.739)","(-0.649,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.739) → (-0.65,34.739)",0.1445085414475,57553.89555765228,"(-0.649,34.739)","(-0.65,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.652,34.748) → (-0.681,34.783)",5.0995896992375,21782.748472761417,"(-0.652,34.748)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.657,34.742) → (-0.681,34.783)",5.2585044279211,21741.08632264449,"(-0.657,34.742)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.658,34.743) → (-0.681,34.783)",5.1230864923197,21778.63403888837,"(-0.658,34.743)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.659,34.743) → (-0.681,34.783)",5.0371327075495,21771.99146566683,"(-0.659,34.743)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.66,34.738) → (-0.681,34.783)",5.463878508862701,21774.905668289866,"(-0.66,34.738)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.66,34.744) → (-0.681,34.783)",4.8821923700577,21787.720826339166,"(-0.66,34.744)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.744) → (-0.681,34.783)",4.88141976836,21736.261504817005,"(-0.661,34.744)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.662,34.739) → (-0.681,34.783)",5.2757742951145,21748.301426003894,"(-0.662,34.739)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.666,34.739) → (-0.681,34.783)",5.1700497314653,21740.975003236344,"(-0.666,34.739)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.651,34.743)",5.5473257256186,8246.035978532907,"(-0.681,34.783)","(-0.651,34.743)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.659,34.743)",5.0701908203391,8262.110750193924,"(-0.681,34.783)","(-0.659,34.743)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.66,34.746)",4.7244973050937995,8263.67163359335,"(-0.681,34.783)","(-0.66,34.746)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.662,34.739)",5.3280233240217,8247.866358673782,"(-0.681,34.783)","(-0.662,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.664,34.742)",4.95656915790065,16508.52045442259,"(-0.681,34.783)","(-0.664,34.742)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.665,34.739)",5.224250068526599,8265.557984035491,"(-0.681,34.783)","(-0.665,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.665,34.741)",5.020647816635,8250.603535988166,"(-0.681,34.783)","(-0.665,34.741)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.666,34.742)",4.8016694389497,8259.59077233284,"(-0.681,34.783)","(-0.666,34.742)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.696,34.813) → (-0.763,34.799)",7.5668759721129,5715.597421815877,"(-0.696,34.813)","(-0.763,34.799)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.699,34.818) → (-0.785,34.797)",9.9205935101769,5724.51762993311,"(-0.699,34.818)","(-0.785,34.797)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.758,34.829) → (-0.703,34.826)",6.1454977300356,10867.88259517479,"(-0.758,34.829)","(-0.703,34.826)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.76,34.808) → (-0.699,34.821)",6.9389502983104006,10852.40016800483,"(-0.76,34.808)","(-0.699,34.821)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.763,34.834) → (-0.71,34.84)",5.9710737805818,10875.734189520383,"(-0.763,34.834)","(-0.71,34.84)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.767,34.838) → (-0.711,34.846)",6.1938628451872,10869.337272024892,"(-0.767,34.838)","(-0.711,34.846)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.768,34.827) → (-0.706,34.832)",6.9546617154295,10873.252149464934,"(-0.768,34.827)","(-0.706,34.832)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.771,34.848) → (-0.718,34.856)",5.944182500112599,10850.047340174877,"(-0.771,34.848)","(-0.718,34.856)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.774,34.821) → (-0.698,34.816)",8.4449060482867,10852.455735097083,"(-0.774,34.821)","(-0.698,34.816)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.777,34.809) → (-0.694,34.808)",9.2741297143029,10856.057284194954,"(-0.777,34.809)","(-0.694,34.808)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.777,34.823) → (-0.705,34.83)",8.0259088113978,10871.198355518321,"(-0.777,34.823)","(-0.705,34.83)",Central Kisii,Central Kisii,Kisii,Nyamira
"(-0.82,34.792) → (-0.82,34.791)",0.10791905232516,74798.23468810323,"(-0.82,34.792)","(-0.82,34.791)",Gucha District,Gucha District,Kisii,Kisii
"(-0.821,34.794) → (-0.821,34.793)",0.082384504679195,74889.7338042515,"(-0.821,34.794)","(-0.821,34.793)",Gucha District,Gucha District,Kisii,Kisii
"(-0.822,34.79) → (-0.823,34.789)",0.12432287604052,74879.71108075429,"(-0.822,34.79)","(-0.823,34.789)",Gucha District,Gucha District,Kisii,Kisii
"(-0.824,34.793) → (-0.824,34.794)",0.015103549551295,74916.70730981338,"(-0.824,34.793)","(-0.824,34.794)",Gucha District,Gucha District,Kisii,Kisii
"(-0.825,34.792)",0.027942653795369997,74773.4200148189,"(-0.825,34.792)","(-0.825,34.792)",Gucha District,Gucha District,Kisii,Kisii
"(-0.826,34.791) → (-0.826,34.792)",0.09404941052906401,74773.03715755328,"(-0.826,34.791)","(-0.826,34.792)",Gucha District,Gucha District,Kisii,Kisii
"(-0.826,34.796) → (-0.826,34.795)",0.090711996260747,74902.55666952122,"(-0.826,34.796)","(-0.826,34.795)",Gucha District,Gucha District,Kisii,Kisii
"(-0.826,34.796)",0.048265611168742,74933.80856579542,"(-0.826,34.796)","(-0.826,34.796)",Gucha District,Gucha District,Kisii,Kisii
"(-0.832,34.791)",0.033942683406622993,74756.8261738049,"(-0.832,34.791)","(-0.832,34.791)",Gucha District,Gucha District,Kisii,Kisii
"(-0.645,34.741) → (-0.644,34.74)",0.07484894464364,57603.47995630515,"(-0.645,34.741)","(-0.644,34.74)",Kitutu Chache South,Kitutu Chache South,Kisii,Kisii
"(-0.681,34.783) → (-0.659,34.737)",5.5918153712121,8254.929874316515,"(-0.681,34.783)","(-0.659,34.737)",Nyaribari Chache,Bonchari,Kisii,Kisii
"(-0.701,34.823) → (-0.768,34.808)",7.5802089293719,5720.521579570216,"(-0.701,34.823)","(-0.768,34.808)",Nyaribari Chache,Nyaribari Chache,Kisii,Kisii
"(-0.008,34.721) → (-0.078,34.755)",8.6658824201196,9276.7559300423,"(-0.008,34.721)","(-0.078,34.755)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.011,34.723) → (-0.068,34.719)",6.266924961084699,9260.714810030788,"(-0.011,34.723)","(-0.068,34.719)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.055,34.728) → (-0.0,34.693)",7.230100682620501,8008.44945523183,"(-0.055,34.728)","(-0.0,34.693)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.057,34.74) → (0.022,34.717)",9.173675554656,7994.642391521517,"(-0.057,34.74)","(0.022,34.717)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.066,34.717) → (-0.009,34.693)",6.8975866555602,8011.790852946682,"(-0.066,34.717)","(-0.009,34.693)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.069,34.711) → (0.019,34.708)",9.779702448983,7992.8682072621605,"(-0.069,34.711)","(0.019,34.708)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.072,34.743) → (0.005,34.695)",10.137406010922,7997.295532690284,"(-0.072,34.743)","(0.005,34.695)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.078,34.745) → (0.039,34.707)",13.641220229022998,7994.601457096892,"(-0.078,34.745)","(0.039,34.707)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.08,34.732) → (-0.008,34.727)",7.9892861019611,8007.078457058337,"(-0.08,34.732)","(-0.008,34.727)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.081,34.768) → (-0.102,34.858)",10.335412102596,6629.4083830566215,"(-0.081,34.768)","(-0.102,34.858)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.081,34.776) → (-0.093,34.854)",8.744868721461,6622.1949433589225,"(-0.081,34.776)","(-0.093,34.854)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.082,34.769) → (-0.011,34.733)",8.7412380175006,8009.9624167725015,"(-0.082,34.769)","(-0.011,34.733)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.082,34.774) → (-0.066,34.827)",6.085175385371,6632.68381117361,"(-0.082,34.774)","(-0.066,34.827)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.082,34.774) → (-0.116,34.854)",9.7103461578769,6619.997998409221,"(-0.082,34.774)","(-0.116,34.854)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.083,34.772) → (-0.088,34.849)",8.567383577906599,6630.295735935184,"(-0.083,34.772)","(-0.088,34.849)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.086,34.777) → (-0.099,34.871)",10.533985979487,6631.4309968661755,"(-0.086,34.777)","(-0.099,34.871)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.088,34.767) → (0.009,34.739)",11.209701173629,8006.006845112095,"(-0.088,34.767)","(0.009,34.739)",Emuhaya,Emuhaya,Kisumu,Vihiga
"(-0.09,34.756) → (-0.092,34.754)",0.31541495853053003,919125.9448955557,"(-0.09,34.756)","(-0.092,34.754)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.09,34.757) → (-0.092,34.755)",0.25097141635313003,920718.0260566984,"(-0.09,34.757)","(-0.092,34.755)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.09,34.758) → (-0.092,34.756)",0.27192829335708996,920891.9687120168,"(-0.09,34.758)","(-0.092,34.756)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.091,34.755) → (-0.092,34.753)",0.23220807790386,920437.2032606702,"(-0.091,34.755)","(-0.092,34.753)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.091,34.757) → (-0.093,34.754)",0.357566111562195,1838566.329313907,"(-0.091,34.757)","(-0.093,34.754)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.091,34.757) → (-0.093,34.756)",0.25280375984835995,921102.1809577796,"(-0.091,34.757)","(-0.093,34.756)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.091,34.758) → (-0.092,34.755)",0.32980656580347995,920560.4046920282,"(-0.091,34.758)","(-0.092,34.755)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.091,34.772) → (-0.109,34.861)",10.097535790954,6618.528877506676,"(-0.091,34.772)","(-0.109,34.861)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.092,34.756) → (-0.093,34.754)",0.30012232790869997,918926.6760638776,"(-0.092,34.756)","(-0.093,34.754)",Emuhaya,Emuhaya,Kisumu,Kisumu
"(-0.094,34.767) → (-0.1,34.855)",9.793310866442198,6634.197855607434,"(-0.094,34.767)","(-0.1,34.855)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.102,34.778) → (-0.133,34.877)",11.459221201765,6619.964102482946,"(-0.102,34.778)","(-0.133,34.877)",Emuhaya,Nyando District,Kisumu,Kisumu
"(-0.085,34.774) → (-0.087,34.848)",8.1474867382075,6625.667399122466,"(-0.085,34.774)","(-0.087,34.848)",Kisumu Central,Kisumu East,Kisumu,Kisumu
"(-0.091,34.755) → (-0.093,34.753)",0.28421787371595003,919917.7993273422,"(-0.091,34.755)","(-0.093,34.753)",Kisumu Central,Kisumu Central,Kisumu,Kisumu
"(-0.051,34.712) → (0.007,34.657)",8.9866777862867,8001.4890448418855,"(-0.051,34.712)","(0.007,34.657)",Kisumu West,Vihiga,Kisumu,Vihiga
"(-0.12,34.9) → (-0.093,34.76)",15.862742370945,9268.693192215034,"(-0.12,34.9)","(-0.093,34.76)",Nyando,Kisumu Central,Kisumu,Kisumu
"(-0.205,34.979)",0.07638802635488001,96923.01435765486,"(-0.205,34.979)","(-0.205,34.979)",Nyando,Nyando,Kisumu,Kisumu
"(-0.081,34.834) → (-0.088,34.761)",8.184783269375298,9273.92648121582,"(-0.081,34.834)","(-0.088,34.761)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.09,34.842) → (-0.097,34.766)",8.4369172232006,9280.626508390726,"(-0.09,34.842)","(-0.097,34.766)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.091,34.852) → (-0.087,34.761)",10.099330075365,9275.16780546124,"(-0.091,34.852)","(-0.087,34.761)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.093,34.868) → (-0.099,34.749)",13.199514207827,9260.762227282843,"(-0.093,34.868)","(-0.099,34.749)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.094,34.849) → (-0.092,34.771)",8.6652736684993,9278.508500876744,"(-0.094,34.849)","(-0.092,34.771)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.096,34.86) → (-0.091,34.761)",11.008631464466,9260.714810030788,"(-0.096,34.86)","(-0.091,34.761)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.102,34.85) → (-0.093,34.773)",8.600311510377901,9263.835549179696,"(-0.102,34.85)","(-0.093,34.773)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.105,34.862) → (-0.103,34.767)",10.518733666954,9276.7559300423,"(-0.105,34.862)","(-0.103,34.767)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.115,34.87) → (-0.1,34.765)",11.793236075688,9258.707063615895,"(-0.115,34.87)","(-0.1,34.765)",Nyando District,Emuhaya,Kisumu,Kisumu
"(-0.207,34.985) → (-0.207,34.984)",0.13603578989683998,96872.21783263297,"(-0.207,34.985)","(-0.207,34.984)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.208,34.98) → (-0.207,34.979)",0.18081350569277999,97007.32665907514,"(-0.208,34.98)","(-0.207,34.979)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.208,34.982) → (-0.207,34.983)",0.09130615137821801,97047.8014178202,"(-0.208,34.982)","(-0.207,34.983)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.208,34.983) → (-0.208,34.982)",0.053818645223074994,97025.65334705876,"(-0.208,34.983)","(-0.208,34.982)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.209,34.976) → (-0.209,34.975)",0.12445979163840999,96977.73902427636,"(-0.209,34.976)","(-0.209,34.975)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.21,34.976) → (-0.209,34.977)",0.12292202794037,96818.58909882716,"(-0.21,34.976)","(-0.209,34.977)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.212,34.984)",0.022217352899303,96839.58416582976,"(-0.212,34.984)","(-0.212,34.984)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.213,34.988) → (-0.212,34.988)",0.10024202086006001,96840.08000951628,"(-0.213,34.988)","(-0.212,34.988)",Nyando District,Nyando District,Kisumu,Kisumu
"(-0.216,34.979)",0.061883374251104004,96990.71959070211,"(-0.216,34.979)","(-0.216,34.979)",Nyando District,Nyando District,Kisumu,Kisumu
"(-1.433,38.008) → (-1.433,38.006)",0.20146106502021,161260.77921142874,"(-1.433,38.008)","(-1.433,38.006)",Kitui Rural,Kitui Rural,Kitui,Kitui
"(-0.872,38.087) → (-0.871,38.087)",0.13743788938187,47388.81406695442,"(-0.872,38.087)","(-0.871,38.087)",Mwingi,Mwingi,Kitui,Kitui
"(-0.875,38.1) → (-0.875,38.099)",0.014162125172808999,47378.54005209696,"(-0.875,38.1)","(-0.875,38.099)",Mwingi,Mwingi,Kitui,Kitui
"(-0.878,38.091) → (-0.877,38.093)",0.21352129907519002,47479.867719330214,"(-0.878,38.091)","(-0.877,38.093)",Mwingi,Mwingi,Kitui,Kitui
"(-0.878,38.098) → (-0.878,38.099)",0.044396384985226,47462.77275450869,"(-0.878,38.098)","(-0.878,38.099)",Mwingi,Mwingi,Kitui,Kitui
"(-0.882,38.082) → (-0.882,38.083)",0.1474297315989,47456.42066559658,"(-0.882,38.082)","(-0.882,38.083)",Mwingi,Mwingi,Kitui,Kitui
"(-0.883,38.097)",0.049902697697885995,47470.89948576334,"(-0.883,38.097)","(-0.883,38.097)",Mwingi,Mwingi,Kitui,Kitui
"(-0.885,38.087)",0.079419674615175,47404.78347431797,"(-0.885,38.087)","(-0.885,38.087)",Mwingi,Mwingi,Kitui,Kitui
"(-0.89,38.078) → (-0.89,38.079)",0.08504194850186798,47490.70596090567,"(-0.89,38.078)","(-0.89,38.079)",Mwingi,Mwingi,Kitui,Kitui
"(-0.902,38.084)",0.038674651748013,47389.05670992393,"(-0.902,38.084)","(-0.902,38.084)",Mwingi,Mwingi,Kitui,Kitui
