,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.611,34.471) → (-0.611,34.47)",0.10465885120436,78112.88710366529,"(-0.611,34.471)","(-0.611,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.611,34.473) → (-0.611,34.474)",0.055949143717754994,78252.91186337761,"(-0.611,34.473)","(-0.611,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.616,34.471)",0.06340856383074299,78226.86023537726,"(-0.616,34.471)","(-0.616,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.618,34.47) → (-0.617,34.47)",0.096949220136934,78193.56124119325,"(-0.618,34.47)","(-0.617,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
"(0.154,37.837) → (0.066,37.639)",24.063188666187,5046.320576006678,"(0.154,37.837)","(0.066,37.639)",Meru North District,Meru County,Isiolo,Meru
"(0.165,37.848) → (0.066,37.639)",25.683152216986,5037.497156166449,"(0.165,37.848)","(0.066,37.639)",Meru North District,Meru County,Isiolo,Meru
"(0.194,37.867) → (0.066,37.639)",29.038265333326997,5043.278955002832,"(0.194,37.867)","(0.066,37.639)",Meru North District,Meru County,Isiolo,Meru
"(0.2,37.846) → (0.066,37.639)",27.378509353333,5041.132171710166,"(0.2,37.846)","(0.066,37.639)",Meru North District,Meru County,Isiolo,Meru
"(0.242,37.898)",0.08703691256491498,153516.21868899485,"(0.242,37.898)","(0.242,37.898)",Meru North District,Meru North District,Isiolo,Isiolo
"(-1.34,36.672) → (-1.269,36.685)",7.986794230757099,2953.032040774278,"(-1.34,36.672)","(-1.269,36.685)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.28,36.681)",6.7793605581889995,2948.9391547747277,"(-1.34,36.672)","(-1.28,36.681)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.296,36.662)",5.0136020772585,2952.2349747883627,"(-1.34,36.672)","(-1.296,36.662)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.296,36.672)",4.8852097046465,5902.882413189274,"(-1.34,36.672)","(-1.296,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.348,36.672) → (-1.289,36.672)",6.5136124610618,2951.2521292238794,"(-1.348,36.672)","(-1.289,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.381,36.702) → (-1.332,36.775)",9.8009438400523,109817.47700187426,"(-1.381,36.702)","(-1.332,36.775)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.704) → (-1.35,36.767)",7.824592449474901,109793.24501174947,"(-1.382,36.704)","(-1.35,36.767)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.705) → (-1.331,36.779)",9.9537884923497,109630.86403568168,"(-1.382,36.705)","(-1.331,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.711) → (-1.332,36.778)",9.480795634181801,109822.88779487125,"(-1.385,36.711)","(-1.332,36.778)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.708) → (-1.33,36.782)",10.400936718855,109596.78238327058,"(-1.386,36.708)","(-1.33,36.782)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.712) → (-1.329,36.781)",9.926063788948301,109756.69310961719,"(-1.386,36.712)","(-1.329,36.781)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.387,36.711) → (-1.333,36.782)",9.948977869917,109670.67388263482,"(-1.387,36.711)","(-1.333,36.782)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.387,36.713) → (-1.327,36.785)",10.412996394305,109598.40616823242,"(-1.387,36.713)","(-1.327,36.785)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.39,36.713) → (-1.328,36.781)",10.24938741497,109709.97274432941,"(-1.39,36.713)","(-1.328,36.781)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.459,36.955) → (-1.513,36.923)",7.0154394858448,10563.921275965164,"(-1.459,36.955)","(-1.513,36.923)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.47,36.955) → (-1.544,36.922)",8.995147723205301,10560.086631074852,"(-1.47,36.955)","(-1.544,36.922)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.47,36.958) → (-1.554,36.918)",10.299630212256,10572.206994561491,"(-1.47,36.958)","(-1.554,36.918)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.952) → (-1.586,36.903)",13.817298483778998,10578.583133406592,"(-1.472,36.952)","(-1.586,36.903)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.955) → (-1.537,36.925)",7.956028655558799,10578.061944019883,"(-1.472,36.955)","(-1.537,36.925)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.952) → (-1.561,36.916)",10.433433364797,10567.706700696126,"(-1.475,36.952)","(-1.561,36.916)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.967) → (-1.516,36.936)",5.6989938862227,10575.727821077298,"(-1.475,36.967)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.964) → (-1.555,36.917)",9.9515670982755,10556.96015847848,"(-1.478,36.964)","(-1.555,36.917)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.485,36.961) → (-1.533,36.929)",6.4887464129921995,10556.80374896718,"(-1.485,36.961)","(-1.533,36.929)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.464,36.95)",5.9246357026378,9586.920719026732,"(-1.516,36.936)","(-1.464,36.95)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.464,36.952)",5.9999364893571,9606.225864357279,"(-1.516,36.936)","(-1.464,36.952)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.472,36.956)",5.6447055678373,9604.10618380518,"(-1.519,36.936)","(-1.472,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.475,36.956)",5.3614229619018,9606.699170620119,"(-1.519,36.936)","(-1.475,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.522,36.936) → (-1.459,36.956)",7.3079929812868,9600.908825449835,"(-1.522,36.936)","(-1.459,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.525,36.936) → (-1.472,36.962)",6.5539972775291,9587.062758759608,"(-1.525,36.936)","(-1.472,36.962)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.526,36.931) → (-1.462,36.962)",7.9091986645832,9593.384338950696,"(-1.526,36.931)","(-1.462,36.962)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.527,36.931) → (-1.472,36.954)",6.6546575526666,9596.82198614454,"(-1.527,36.931)","(-1.472,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.545,36.921) → (-1.475,36.954)",8.656263562618399,9589.901993590944,"(-1.545,36.921)","(-1.475,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.594,36.795)",0.0099234752813668,630545.0725266334,"(-1.594,36.795)","(-1.594,36.795)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.601,36.799)",0.028220318468878996,629841.143778658,"(-1.601,36.799)","(-1.601,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.605,36.8) → (-1.604,36.8)",0.05437609690051401,630715.3116960049,"(-1.605,36.8)","(-1.604,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.606,36.796)",0.015563512531504,630066.8380241899,"(-1.606,36.796)","(-1.606,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.613,36.802)",0.06480684075320299,629416.7832378913,"(-1.613,36.802)","(-1.613,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.613,36.805)",0.063219716944586,630684.2373902737,"(-1.613,36.805)","(-1.613,36.805)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.617,36.802) → (-1.616,36.802)",0.060798484745964006,629426.1086714042,"(-1.617,36.802)","(-1.616,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.62,36.8) → (-1.619,36.8)",0.054543933398845,630335.1541315761,"(-1.62,36.8)","(-1.619,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.623,36.806)",0.016286642135592,629612.5149333073,"(-1.623,36.806)","(-1.623,36.806)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.274,34.68) → (0.275,34.681)",0.061446468846557994,383275.41192913445,"(0.274,34.68)","(0.275,34.681)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.275,34.679) → (0.276,34.678)",0.11933402915133999,383566.3263446551,"(0.275,34.679)","(0.276,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.678) → (0.276,34.678)",0.059426854173261996,382879.9776657213,"(0.277,34.678)","(0.276,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.682) → (0.278,34.681)",0.11599957723155001,383669.884386167,"(0.277,34.682)","(0.278,34.681)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.679) → (0.279,34.679)",0.077288194838695,383650.9816021911,"(0.278,34.679)","(0.279,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.682)",0.042156601620557996,382885.6504120959,"(0.278,34.682)","(0.278,34.682)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.278,34.679)",0.053401408891123,383138.1200583267,"(0.279,34.679)","(0.278,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.68) → (0.28,34.679)",0.10180093990873,383438.6310677709,"(0.28,34.68)","(0.28,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.682) → (0.28,34.68)",0.11517190164563,382999.04304364766,"(0.28,34.682)","(0.28,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.304,34.682) → (-0.1,34.761)",45.863199710763,2164.258037464104,"(0.304,34.682)","(-0.1,34.761)",Butere/Mumias District,Emuhaya,Kakamega,Kisumu
"(0.602,34.967) → (0.604,34.967)",0.1982925564869,75163.53524048664,"(0.602,34.967)","(0.604,34.967)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.965) → (0.608,34.965)",0.20850245253444,75054.02524000694,"(0.606,34.965)","(0.608,34.965)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.969) → (0.609,34.969)",0.11217608669639999,75208.86665870693,"(0.608,34.969)","(0.609,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.611,34.97)",0.059386688461631,75188.56669967322,"(0.611,34.97)","(0.611,34.97)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.611,34.974)",0.06887046033743299,75077.36502375477,"(0.611,34.974)","(0.611,34.974)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.97) → (0.614,34.971)",0.12463240498455001,75205.16124158305,"(0.613,34.97)","(0.614,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.615,34.977) → (0.615,34.976)",0.048455467587952994,75104.62758742724,"(0.615,34.977)","(0.615,34.976)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.617,34.977) → (0.618,34.978)",0.047255014203433005,75131.5402183767,"(0.617,34.977)","(0.618,34.978)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.619,34.979) → (0.62,34.979)",0.09011538876775699,75055.13723978339,"(0.619,34.979)","(0.62,34.979)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.679,35.065) → (0.605,35.176)",14.84830135967,2313.5172124616283,"(0.679,35.065)","(0.605,35.176)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.713,35.066) → (0.681,35.078)",3.7810441782982003,2312.832260868077,"(0.713,35.066)","(0.681,35.078)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.737,35.113) → (0.709,35.185)",8.548600512219,2315.186627007632,"(0.737,35.113)","(0.709,35.185)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.74,35.115) → (0.683,35.192)",10.622129262648,2316.1725571124116,"(0.74,35.115)","(0.683,35.192)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.745,35.039) → (0.74,35.056)",1.9762088289014,2314.3573113421917,"(0.745,35.039)","(0.74,35.056)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.813,35.134) → (0.857,35.134)",4.8859841707103,2316.9439042642844,"(0.813,35.134)","(0.857,35.134)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(-0.377,35.264) → (-0.378,35.263)",0.18996213144195,296937.81929854664,"(-0.377,35.264)","(-0.378,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.261) → (-0.378,35.262)",0.11183432852475,297025.75824507355,"(-0.379,35.261)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.263) → (-0.379,35.262)",0.038418233712469003,297240.08953194757,"(-0.379,35.263)","(-0.379,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.26) → (-0.382,35.26)",0.059192477647076,296933.4199356139,"(-0.381,35.26)","(-0.382,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.26)",0.060342285574457005,297531.35361978185,"(-0.382,35.26)","(-0.382,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.258)",0.037485628181896005,297366.6702357225,"(-0.383,35.258)","(-0.383,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.258) → (-0.383,35.259)",0.067054151775602,297465.7012571565,"(-0.383,35.258)","(-0.383,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.259)",0.05759636520055599,297546.01322231966,"(-0.383,35.259)","(-0.383,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.384,35.258) → (-0.384,35.257)",0.060077330470675004,297133.6161013523,"(-0.384,35.258)","(-0.384,35.257)",Nyando District,Nyando District,Kericho,Kericho
"(-1.16,36.849) → (-1.145,36.952)",11.613493493042,17924.025499413925,"(-1.16,36.849)","(-1.145,36.952)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.161,36.949) → (-1.174,36.837)",12.582528805683,17998.708938994816,"(-1.161,36.949)","(-1.174,36.837)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.168,36.86) → (-1.162,36.943)",9.2589269459923,17942.473159134854,"(-1.168,36.86)","(-1.162,36.943)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.169,36.864) → (-1.148,36.959)",10.779819292462001,17905.53286043903,"(-1.169,36.864)","(-1.148,36.959)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.169,36.956) → (-1.181,36.854)",11.365791927248,18012.370352506212,"(-1.169,36.956)","(-1.181,36.854)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.171,36.869) → (-1.17,36.95)",8.9833321175348,17911.10099970293,"(-1.171,36.869)","(-1.17,36.95)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.171,36.952) → (-1.185,36.842)",12.363307558826001,17992.261678498973,"(-1.171,36.952)","(-1.185,36.842)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.174,36.962) → (-1.27,36.849)",16.474861848390997,353751.4246743866,"(-1.174,36.962)","(-1.27,36.849)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.175,36.865) → (-1.169,36.949)",9.4513050191534,17931.658506676737,"(-1.175,36.865)","(-1.169,36.949)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.175,36.961) → (-1.27,36.851)",16.182123057039,354262.3283725322,"(-1.175,36.961)","(-1.27,36.851)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.176,36.866) → (-1.166,36.955)",9.989478747289901,17905.79814865608,"(-1.176,36.866)","(-1.166,36.955)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.176,36.959) → (-1.27,36.85)",15.910578164926,353856.18912538094,"(-1.176,36.959)","(-1.27,36.85)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.176,36.96) → (-1.266,36.855)",15.340377684873,354475.98535015795,"(-1.176,36.96)","(-1.266,36.855)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.176,36.961) → (-1.269,36.852)",15.929598365581,353746.1835740486,"(-1.176,36.961)","(-1.269,36.852)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.177,36.96) → (-1.271,36.85)",16.125386655006,354458.52090155665,"(-1.177,36.96)","(-1.271,36.85)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.178,36.959) → (-1.268,36.851)",15.700891324429,354111.52877279633,"(-1.178,36.959)","(-1.268,36.851)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.848) → (-1.168,36.956)",12.054689568534,17941.58916300192,"(-1.182,36.848)","(-1.168,36.956)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.182,36.851) → (-1.177,36.945)",10.517068034012999,17937.6302265622,"(-1.182,36.851)","(-1.177,36.945)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.182,36.955) → (-1.262,36.865)",13.398124937356,353984.6836041613,"(-1.182,36.955)","(-1.262,36.865)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.955) → (-1.261,36.866)",13.033826208867,354380.3071635195,"(-1.184,36.955)","(-1.261,36.866)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.96) → (-1.296,36.98)",12.672212240148001,3550.155982340436,"(-1.184,36.96)","(-1.296,36.98)",Kiambu County,Nairobi District,Kiambu,Machakos
"(-1.186,36.843) → (-1.166,36.957)",12.909258526592,17917.60499103632,"(-1.186,36.843)","(-1.166,36.957)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.196,36.741) → (-1.196,36.742)",0.047527676051483,1519344.2766596114,"(-1.196,36.741)","(-1.196,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.196,36.741) → (-1.197,36.741)",0.040522240948004995,3041332.816531953,"(-1.196,36.741)","(-1.197,36.741)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.197,36.742)",0.0262503428043235,3040212.671746773,"(-1.197,36.742)","(-1.197,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.197,36.743)",0.052617009983397994,1522381.2187914692,"(-1.197,36.743)","(-1.197,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.742) → (-1.198,36.743)",0.036096219280579,1522456.2277050072,"(-1.198,36.742)","(-1.198,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.742) → (-1.199,36.742)",0.033999496936922995,1520346.111833163,"(-1.198,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742)",0.029487635297404002,1522045.2947867748,"(-1.199,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.946) → (-1.35,36.968)",17.003391196688,3546.1926544759385,"(-1.199,36.946)","(-1.35,36.968)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.215,36.757) → (-1.271,36.815)",8.888794191944301,470916.4282773104,"(-1.215,36.757)","(-1.271,36.815)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.767) → (-1.262,36.815)",7.4904511724446,471273.8641399498,"(-1.216,36.767)","(-1.262,36.815)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.123,36.997) → (-1.122,36.997)",0.07745767235,2068021.783714672,"(-1.123,36.997)","(-1.122,36.997)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.997)",0.052626857500152,4135936.3849587156,"(-1.123,36.997)","(-1.123,36.997)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.998) → (-1.123,36.997)",0.057229280280129004,2066530.5926344749,"(-1.123,36.998)","(-1.123,36.997)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.999) → (-1.122,36.998)",0.06322005107554099,2065918.7651473384,"(-1.123,36.999)","(-1.122,36.998)",Thika District,Thika District,Kiambu,Kiambu
"(-1.124,36.996)",0.052409783853853004,2070150.2208875988,"(-1.124,36.996)","(-1.124,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.124,36.998) → (-1.123,36.998)",0.066024375393309,2068902.4578297173,"(-1.124,36.998)","(-1.123,36.998)",Thika District,Thika District,Kiambu,Kiambu
"(-1.127,36.995)",0.053272882223821004,2069591.4574525862,"(-1.127,36.995)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.127,36.996) → (-1.127,36.995)",0.045584116969829,2067281.0041845469,"(-1.127,36.996)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.168,37.058) → (-1.283,37.081)",13.044947582518999,3551.1144794121064,"(-1.168,37.058)","(-1.283,37.081)",Thika District,Thika District,Kiambu,Nairobi Area
"(-3.808,39.731)",0.046730448369491,342834.3293960818,"(-3.808,39.731)","(-3.808,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.809,39.731) → (-3.808,39.732)",0.16386380307007997,342980.32656208146,"(-3.809,39.731)","(-3.808,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.811,39.732)",0.044098985813803004,342485.69333919056,"(-3.811,39.732)","(-3.811,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.811,39.733) → (-3.81,39.733)",0.011015203224991998,343187.1793208689,"(-3.811,39.733)","(-3.81,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.811,39.735)",0.035244691086442,342711.523797301,"(-3.811,39.735)","(-3.811,39.735)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.731) → (-3.813,39.731)",0.056717738537104,342587.1214130679,"(-3.812,39.731)","(-3.813,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.733)",0.031861290317925,343094.5481459741,"(-3.815,39.733)","(-3.815,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.731) → (-3.815,39.732)",0.09278362533575699,343170.271053168,"(-3.816,39.731)","(-3.815,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.818,39.73)",0.0072330105881088,342480.61914935574,"(-3.818,39.73)","(-3.818,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.842,39.485) → (-3.886,39.485)",4.875393616845099,3360.754781140111,"(-3.842,39.485)","(-3.886,39.485)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.871,39.504) → (-3.905,39.494)",3.9705666666288,3363.305667480413,"(-3.871,39.504)","(-3.905,39.494)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.516) → (-3.924,39.504)",3.7505909940569,3357.337152873015,"(-3.892,39.516)","(-3.924,39.504)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.52) → (-3.915,39.5)",3.4592819042842997,3357.2874113323187,"(-3.892,39.52)","(-3.915,39.5)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.895,39.524) → (-3.926,39.505)",4.0570070887255,3362.1859700018877,"(-3.895,39.524)","(-3.926,39.505)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.913,39.718) → (-4.01,39.687)",11.329300649635,37527.01262000347,"(-3.913,39.718)","(-4.01,39.687)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.914,39.722) → (-4.015,39.693)",11.659951139621,37565.77010918835,"(-3.914,39.722)","(-4.015,39.693)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.918,39.721) → (-4.015,39.692)",11.179744701696999,37581.76762024332,"(-3.918,39.721)","(-4.015,39.692)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.934,39.732) → (-3.997,39.713)",7.367120989869401,37552.31379371362,"(-3.934,39.732)","(-3.997,39.713)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.935,39.727) → (-4.012,39.697)",9.0655566364157,37538.682511877385,"(-3.935,39.727)","(-4.012,39.697)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.94,39.701) → (-4.01,39.69)",7.8792257643452,37602.58062079152,"(-3.94,39.701)","(-4.01,39.69)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.243,40.072) → (-3.244,40.072)",0.034787865636242005,271265.07389554364,"(-3.243,40.072)","(-3.244,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.243,40.075)",0.067197658529957,271477.838266708,"(-3.243,40.075)","(-3.243,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075) → (-3.244,40.076)",0.07797638217226599,271086.3232214245,"(-3.244,40.075)","(-3.244,40.076)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.072) → (-3.246,40.072)",0.074428701810156,271568.24761755735,"(-3.245,40.072)","(-3.246,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.073)",0.031307636236336006,271628.18426569784,"(-3.245,40.073)","(-3.245,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.075) → (-3.246,40.075)",0.061188029648802,271166.6061767525,"(-3.245,40.075)","(-3.246,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.246,40.072) → (-3.247,40.071)",0.082160913807241,271082.30686835514,"(-3.246,40.072)","(-3.247,40.071)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.073) → (-3.247,40.074)",0.05344367211105999,271362.27771716873,"(-3.247,40.073)","(-3.247,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.249,40.069) → (-3.25,40.07)",0.061900603115404004,271641.56759881874,"(-3.249,40.069)","(-3.25,40.07)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.565,37.31) → (-0.566,37.31)",0.06973440038802702,215288.93278171844,"(-0.565,37.31)","(-0.566,37.31)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.312) → (-0.567,37.312)",0.11977000595885999,215217.25970200973,"(-0.566,37.312)","(-0.567,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.314)",0.03847511344968799,215336.4482667793,"(-0.566,37.314)","(-0.566,37.314)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.314) → (-0.569,37.315)",0.19434839867474998,214906.881530016,"(-0.567,37.314)","(-0.569,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.315)",0.07012372439957,215048.58823616718,"(-0.568,37.315)","(-0.568,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.57,37.309) → (-0.569,37.309)",0.09827398977490598,215125.64771275755,"(-0.57,37.309)","(-0.569,37.309)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.57,37.311) → (-0.57,37.312)",0.070854076692265,215347.05806203312,"(-0.57,37.311)","(-0.57,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.57,37.315)",0.098250459183007,214903.69751872765,"(-0.57,37.315)","(-0.57,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.571,37.314) → (-0.57,37.314)",0.11647044616529,214970.52679018452,"(-0.571,37.314)","(-0.57,37.314)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
