,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-1.388,36.706) → (-1.323,36.781)",10.971842751587,151740.22077115873,"(-1.388,36.706)","(-1.323,36.781)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.388,36.709) → (-1.322,36.782)",10.925372204998,151843.72358212265,"(-1.388,36.709)","(-1.322,36.782)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.388,36.71) → (-1.325,36.784)",10.793755306499,151965.5550191411,"(-1.388,36.71)","(-1.325,36.784)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.388,36.713) → (-1.322,36.786)",11.042918280899999,151740.47196148793,"(-1.388,36.713)","(-1.322,36.786)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.389,36.713) → (-1.32,36.784)",11.000947348899,151788.21973557424,"(-1.389,36.713)","(-1.32,36.784)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.456,36.941) → (-1.516,36.936)",6.650106871443,10039.539469798576,"(-1.456,36.941)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.463,36.945) → (-1.516,36.936)",5.942686022950599,10045.60116149382,"(-1.463,36.945)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.469,36.945) → (-1.503,36.917)",4.9123619382524,10038.89523326369,"(-1.469,36.945)","(-1.503,36.917)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.936) → (-1.545,36.921)",8.3024659885367,10037.547559971656,"(-1.472,36.936)","(-1.545,36.921)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.953) → (-1.536,36.926)",7.746331560580799,10030.722167203909,"(-1.472,36.953)","(-1.536,36.926)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.952) → (-1.55,36.919)",9.1754680055481,10030.705562402496,"(-1.475,36.952)","(-1.55,36.919)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.949) → (-1.516,36.936)",4.5769555398353,10047.861204337483,"(-1.477,36.949)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.96) → (-1.519,36.936)",5.437020471010901,10033.87850809155,"(-1.477,36.96)","(-1.519,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.957) → (-1.534,36.927)",6.992035346442701,10034.687819945755,"(-1.478,36.957)","(-1.534,36.927)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.464,36.955)",6.1337143741038,11154.328036959656,"(-1.516,36.936)","(-1.464,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.953)",5.245508577301799,11145.22840266944,"(-1.516,36.936)","(-1.472,36.953)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.956)",5.3734803944899,11164.290227041647,"(-1.516,36.936)","(-1.472,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.958)",5.4614193997779,11161.779068326467,"(-1.516,36.936)","(-1.472,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.962)",5.696655784973401,11155.04385533175,"(-1.516,36.936)","(-1.472,36.962)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.478,36.958)",4.887553456918701,11148.7538978795,"(-1.516,36.936)","(-1.478,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.52,36.936) → (-1.471,36.957)",5.923755688777,11149.653133273061,"(-1.52,36.936)","(-1.471,36.957)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.522,36.936) → (-1.472,36.956)",5.9399791337901995,11145.246852448787,"(-1.522,36.936)","(-1.472,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.535,36.926) → (-1.477,36.956)",7.281783029203599,11152.830622190728,"(-1.535,36.926)","(-1.477,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.588,36.794)",0.055857495473310995,716980.1150571378,"(-1.588,36.794)","(-1.588,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.589,36.794)",0.029338959488557005,717574.4170373362,"(-1.589,36.794)","(-1.589,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.591,36.794)",0.032984270310845006,716837.8615462885,"(-1.591,36.794)","(-1.591,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.792)",0.03236716512747,716934.1064940663,"(-1.595,36.792)","(-1.595,36.792)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.795)",0.010418400818016,716349.2359256498,"(-1.595,36.795)","(-1.595,36.795)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.799)",0.034066502305178,716633.6313882249,"(-1.595,36.799)","(-1.595,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.596,36.797) → (-1.597,36.797)",0.023401432723701,717413.0146360649,"(-1.596,36.797)","(-1.597,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.602,36.801)",0.039467348570062996,716575.833865929,"(-1.602,36.801)","(-1.602,36.801)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.606,36.801) → (-1.605,36.801)",0.06356158243573301,716350.4217681343,"(-1.606,36.801)","(-1.605,36.801)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.275,34.68) → (0.275,34.679)",0.094165630891551,376667.4413865134,"(0.275,34.68)","(0.275,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.276,34.68) → (0.275,34.679)",0.07088993180971699,376999.1673329712,"(0.276,34.68)","(0.275,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.276,34.68)",0.024990198899512,377311.66045094456,"(0.276,34.68)","(0.276,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.679) → (0.276,34.679)",0.059005476136059005,377226.79258695926,"(0.277,34.679)","(0.276,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.675) → (0.278,34.674)",0.14171326614281002,376924.3682499644,"(0.278,34.675)","(0.278,34.674)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.676) → (0.278,34.675)",0.070421435747125,376668.0649207229,"(0.278,34.676)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676) → (0.279,34.677)",0.08834950472432,376974.97532317357,"(0.279,34.676)","(0.279,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679)",0.038078097620735,376786.5900672238,"(0.279,34.679)","(0.279,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.68) → (0.278,34.68)",0.09892195866675699,376816.98089302477,"(0.279,34.68)","(0.278,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.6,34.962)",0.08648226087211199,80204.36587550637,"(0.6,34.962)","(0.6,34.962)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.603,34.968)",0.034321943986002,80269.84954004672,"(0.603,34.968)","(0.603,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.965)",0.028028087013018996,80275.00078114663,"(0.606,34.965)","(0.606,34.965)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.607,34.969) → (0.608,34.97)",0.11534604590344001,80341.54041163674,"(0.607,34.969)","(0.608,34.97)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.971)",0.05557306086182401,80236.20754796133,"(0.61,34.971)","(0.61,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.971) → (0.613,34.97)",0.06904003323476,80259.07369969106,"(0.613,34.971)","(0.613,34.97)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.616,34.978) → (0.617,34.978)",0.15001584165374,80323.46936947528,"(0.616,34.978)","(0.617,34.978)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.617,34.978)",0.064769097989122,80204.49864558516,"(0.617,34.978)","(0.617,34.978)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.618,34.978)",0.025941121756587,80229.73638362915,"(0.618,34.978)","(0.618,34.978)",Lugari District,Lugari District,Kakamega,Kakamega
"(-0.374,35.262) → (-0.375,35.261)",0.21621110421091003,291130.18601926015,"(-0.374,35.262)","(-0.375,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.374,35.265) → (-0.374,35.264)",0.11750666790642,290932.22154095944,"(-0.374,35.265)","(-0.374,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.376,35.263) → (-0.376,35.262)",0.07216407258639,291023.76841575815,"(-0.376,35.263)","(-0.376,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.377,35.261) → (-0.378,35.261)",0.098420293870761,291169.2740907098,"(-0.377,35.261)","(-0.378,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.377,35.262) → (-0.378,35.261)",0.13207317441225,291047.2417900316,"(-0.377,35.262)","(-0.378,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.377,35.263)",0.031565796117571,290931.7399333859,"(-0.377,35.263)","(-0.377,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.259) → (-0.381,35.258)",0.10922759003628998,291363.77360579604,"(-0.38,35.259)","(-0.381,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.261) → (-0.38,35.26)",0.10835571190466,291187.95960140065,"(-0.38,35.261)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.261)",0.042805367027139,291429.3241488501,"(-0.381,35.261)","(-0.381,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-1.145,36.855) → (-1.136,36.939)",9.3741707763921,17693.48681942121,"(-1.145,36.855)","(-1.136,36.939)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.147,36.926) → (-1.158,36.862)",7.154242656639201,18731.198047592094,"(-1.147,36.926)","(-1.158,36.862)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.151,36.883) → (-1.157,36.933)",5.600066763087901,17667.25094941674,"(-1.151,36.883)","(-1.157,36.933)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.155,36.941) → (-1.162,36.871)",7.881256232866499,18711.971377231108,"(-1.155,36.941)","(-1.162,36.871)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.163,36.863) → (-1.153,36.946)",9.2651199785207,17681.675554884194,"(-1.163,36.863)","(-1.153,36.946)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.163,36.883) → (-1.16,36.945)",6.927857261860201,17672.83951219417,"(-1.163,36.883)","(-1.16,36.945)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.164,36.892) → (-1.178,36.936)",5.118472954945401,17682.81025956292,"(-1.164,36.892)","(-1.178,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.167,36.877) → (-1.152,36.944)",7.704067653293801,17667.28019573363,"(-1.167,36.877)","(-1.152,36.944)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.169,36.878) → (-1.16,36.958)",8.959949105998101,17697.467471014166,"(-1.169,36.878)","(-1.16,36.958)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.173,36.88) → (-1.176,36.941)",6.8453624718003,17674.264966818035,"(-1.173,36.88)","(-1.176,36.941)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.176,36.872) → (-1.167,36.944)",8.061312316879599,17679.30187517641,"(-1.176,36.872)","(-1.167,36.944)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.178,36.959) → (-1.276,36.844)",16.758113846058,475069.2777252428,"(-1.178,36.959)","(-1.276,36.844)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.178,36.961) → (-1.276,36.845)",16.920844407394,474746.2372222722,"(-1.178,36.961)","(-1.276,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.179,36.959) → (-1.275,36.845)",16.503966994957,474895.6243685634,"(-1.179,36.959)","(-1.275,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.959) → (-1.276,36.842)",16.868688709455,475557.414448911,"(-1.18,36.959)","(-1.276,36.842)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.181,36.958) → (-1.276,36.843)",16.606727798505002,475450.44838823215,"(-1.181,36.958)","(-1.276,36.843)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.181,36.96) → (-1.275,36.845)",16.559484452583998,475133.0620484185,"(-1.181,36.96)","(-1.275,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.957) → (-1.275,36.846)",16.029748666235,474745.45133000443,"(-1.182,36.957)","(-1.275,36.846)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.185,36.955) → (-1.27,36.855)",14.656153643211,474933.92846582766,"(-1.185,36.955)","(-1.27,36.855)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.198,36.742) → (-1.198,36.743)",0.036836272358418,1869548.003646564,"(-1.198,36.742)","(-1.198,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.743)",0.02940940818266,1868025.9298545087,"(-1.198,36.743)","(-1.198,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.743) → (-1.199,36.743)",0.032102809941645,1868613.7366468105,"(-1.198,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742) → (-1.2,36.743)",0.018643166294562,1871217.740498306,"(-1.199,36.742)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.012934432689661001,1868022.8375348249,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743) → (-1.199,36.744)",0.036460945591842,1869297.0258393302,"(-1.199,36.743)","(-1.199,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.744)",0.028366710217111,1870796.851696466,"(-1.199,36.744)","(-1.199,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.656) → (-1.276,36.608)",9.9805825394834,3180.6220663284666,"(-1.2,36.656)","(-1.276,36.608)",Kiambu County,Nairobi District,Kiambu,Kiambu
"(-1.2,36.743)",0.022703283204264502,3738432.435267859,"(-1.2,36.743)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.213,36.766) → (-1.265,36.816)",8.0193554214408,681739.3465822407,"(-1.213,36.766)","(-1.265,36.816)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.213,36.772) → (-1.26,36.82)",7.4523017228092,682068.9592876736,"(-1.213,36.772)","(-1.26,36.82)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.215,36.758) → (-1.272,36.814)",8.9173540821255,681684.3633336766,"(-1.215,36.758)","(-1.272,36.814)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.756) → (-1.271,36.812)",8.7047945054042,682634.3235490021,"(-1.216,36.756)","(-1.271,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.758) → (-1.272,36.814)",8.773141705597299,681469.9269891742,"(-1.216,36.758)","(-1.272,36.814)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.751) → (-1.273,36.812)",9.2108636917044,681933.6323768398,"(-1.217,36.751)","(-1.273,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.755) → (-1.272,36.812)",8.8071640362864,682025.1909709888,"(-1.217,36.755)","(-1.272,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.271,36.682) → (-1.34,36.672)",7.7478528772998,3179.4594449508204,"(-1.271,36.682)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.287,36.682) → (-1.34,36.672)",6.0237178687429,3178.4540259464698,"(-1.287,36.682)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.296,36.672) → (-1.34,36.672)",4.8852097046465,3183.8901758600255,"(-1.296,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.127,36.995)",0.07344698922968401,2304411.298539712,"(-1.127,36.995)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.994) → (-1.127,36.994)",0.08849690616513198,2302563.842121399,"(-1.128,36.994)","(-1.127,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.995)",0.082211935524467,2300994.321666676,"(-1.128,36.995)","(-1.128,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.993)",0.030493926117817996,2303020.776399103,"(-1.129,36.993)","(-1.129,36.993)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994) → (-1.128,36.994)",0.10357474003033999,2304929.7412073426,"(-1.129,36.994)","(-1.128,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.995) → (-1.128,36.995)",0.1083128096487765,4603871.122445537,"(-1.129,36.995)","(-1.128,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.996) → (-1.128,36.995)",0.12116753266599001,2301722.179738878,"(-1.129,36.996)","(-1.128,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.131,36.994) → (-1.13,36.994)",0.061835354888235,2301907.8318816307,"(-1.131,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-3.808,39.737)",0.05981974382980901,328006.2771762515,"(-3.808,39.737)","(-3.808,39.737)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.733)",0.054742884529464006,328099.7541928183,"(-3.812,39.733)","(-3.812,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.733) → (-3.812,39.733)",0.061052205669179,328143.80591692793,"(-3.813,39.733)","(-3.812,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.734) → (-3.813,39.733)",0.033451698662233,328436.87879034,"(-3.813,39.734)","(-3.813,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.731)",0.012226834455031999,327979.8230031736,"(-3.814,39.731)","(-3.814,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.732)",0.015841115479827,327876.65092222486,"(-3.814,39.732)","(-3.814,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.732) → (-3.814,39.732)",0.036183966321554004,328164.8642329633,"(-3.815,39.732)","(-3.814,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.819,39.733) → (-3.818,39.733)",0.042414954935011,327876.10815704946,"(-3.819,39.733)","(-3.818,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.819,39.734)",0.051501157649195,328363.0042211745,"(-3.819,39.734)","(-3.819,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.863,39.495) → (-3.907,39.495)",4.875272260229099,5656.960311146265,"(-3.863,39.495)","(-3.907,39.495)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.866,39.489) → (-3.904,39.478)",4.436503509571,5664.843559647057,"(-3.866,39.489)","(-3.904,39.478)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.888,39.512) → (-3.923,39.503)",4.043296145338701,5655.1714487619,"(-3.888,39.512)","(-3.923,39.503)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.891,39.513) → (-3.927,39.506)",4.106021043521601,5660.151882149814,"(-3.891,39.513)","(-3.927,39.506)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.896,39.515) → (-3.934,39.509)",4.262518188553201,5663.569379113799,"(-3.896,39.515)","(-3.934,39.509)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.896,39.517) → (-3.928,39.506)",3.8212806807329,5655.180810316607,"(-3.896,39.517)","(-3.928,39.506)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.937,39.72) → (-3.996,39.705)",6.827284083853401,40075.52792471036,"(-3.937,39.72)","(-3.996,39.705)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.937,39.721) → (-4.0,39.702)",7.315059917440599,40056.16125657359,"(-3.937,39.721)","(-4.0,39.702)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.939,39.709) → (-4.01,39.69)",8.160339987228,40072.95628092914,"(-3.939,39.709)","(-4.01,39.69)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.939,39.712) → (-4.005,39.692)",7.5772373614084,40040.2650021828,"(-3.939,39.712)","(-4.005,39.692)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.242,40.077) → (-3.243,40.077)",0.10122758542214001,283419.49958856805,"(-3.242,40.077)","(-3.243,40.077)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075)",0.059891096562221,283650.4307472778,"(-3.244,40.075)","(-3.244,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075) → (-3.246,40.075)",0.13694802660635,283508.68245496537,"(-3.244,40.075)","(-3.246,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.073) → (-3.244,40.073)",0.042174128464252995,283531.5496779735,"(-3.245,40.073)","(-3.244,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.246,40.072)",0.0242972112057215,567087.6641608747,"(-3.246,40.072)","(-3.246,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.069) → (-3.249,40.069)",0.040999694270542,283903.76555136277,"(-3.248,40.069)","(-3.249,40.069)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.072)",0.056061154329172,283839.9077152945,"(-3.248,40.072)","(-3.248,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.25,40.072)",0.0037907100295427,283612.352044302,"(-3.25,40.072)","(-3.25,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.564,37.312)",0.09702711234242599,215168.40147617683,"(-0.564,37.312)","(-0.564,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.564,37.315)",0.08432138299881001,215047.07518576455,"(-0.564,37.315)","(-0.564,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.315) → (-0.566,37.315)",0.078928733421638,215298.31625127493,"(-0.565,37.315)","(-0.566,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.314) → (-0.568,37.314)",0.11839539929817999,215154.5941351329,"(-0.567,37.314)","(-0.568,37.314)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.317) → (-0.569,37.318)",0.15588785916543,215064.4204373559,"(-0.567,37.317)","(-0.569,37.318)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.313)",0.10666420672627,214979.42817612324,"(-0.568,37.313)","(-0.568,37.313)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.314) → (-0.569,37.315)",0.11691558038767001,215346.75371271442,"(-0.568,37.314)","(-0.569,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.318) → (-0.567,37.318)",0.031677482361749,214979.07230037937,"(-0.568,37.318)","(-0.567,37.318)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.57,37.31) → (-0.571,37.31)",0.037698022444661,215125.71066803444,"(-0.57,37.31)","(-0.571,37.31)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.549,37.419) → (-0.549,37.463)",4.886278899881201,3138.4208819583428,"(-0.549,37.419)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.512,37.382) → (-0.524,37.463)",9.181327152686,3139.736780773829,"(-0.512,37.382)","(-0.524,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.522,37.419) → (-0.522,37.463)",4.8863004664425,6279.253556635957,"(-0.522,37.419)","(-0.522,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.525,37.419) → (-0.525,37.463)",4.886298070514201,3142.5409527969077,"(-0.525,37.419)","(-0.525,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.646,34.741)",0.037352259012849,73684.31549847487,"(-0.646,34.741)","(-0.646,34.741)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.646,34.742) → (-0.646,34.741)",0.08977264382549001,73581.7757260047,"(-0.646,34.742)","(-0.646,34.741)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.646,34.742)",0.049809613054077995,73608.6821064588,"(-0.646,34.742)","(-0.646,34.742)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.739) → (-0.649,34.738)",0.043781847799713995,73587.7106796022,"(-0.648,34.739)","(-0.649,34.738)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.739) → (-0.649,34.74)",0.09741824391458198,73667.74185095467,"(-0.649,34.739)","(-0.649,34.74)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.65,34.738) → (-0.65,34.737)",0.08048539115760299,73623.28944518954,"(-0.65,34.738)","(-0.65,34.737)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.65,34.74) → (-0.65,34.739)",0.1382599978681,73618.56504393373,"(-0.65,34.74)","(-0.65,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.65,34.74)",0.016995407358708997,73558.5074576183,"(-0.65,34.74)","(-0.65,34.74)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.651,34.737)",0.012038668641265,73558.629226162,"(-0.651,34.737)","(-0.651,34.737)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.741) → (-0.68,34.784)",5.1983080250121,25024.777032457314,"(-0.661,34.741)","(-0.68,34.784)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.741) → (-0.681,34.783)",5.165948943496033,75066.60955900996,"(-0.661,34.741)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.744) → (-0.681,34.783)",4.8038099763129,25057.62917624903,"(-0.661,34.744)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.663,34.741) → (-0.681,34.783)",5.0964867904012,25031.908729805855,"(-0.663,34.741)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.663,34.742) → (-0.681,34.783)",4.9385307702208,25035.26959406501,"(-0.663,34.742)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.665,34.742) → (-0.681,34.783)",4.914779736541701,25022.75874857399,"(-0.665,34.742)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.666,34.74) → (-0.681,34.783)",5.0751865543697,25051.993020021626,"(-0.666,34.74)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.666,34.797) → (-0.649,34.761)",4.493377156492,7388.8858762530845,"(-0.666,34.797)","(-0.649,34.761)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.654,34.754)",4.3205771761877,7399.846123075694,"(-0.681,34.783)","(-0.654,34.754)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.664,34.75)",4.1532443325632,7391.807077243991,"(-0.681,34.783)","(-0.664,34.75)",Central Kisii,Central Kisii,Kisii,Kisii
