,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.556,34.215) → (-0.557,34.215)",0.18916833384813,64690.55406120762,"(-0.556,34.215)","(-0.557,34.215)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.558,34.22) → (-0.559,34.22)",0.065325235477919,64601.77292424632,"(-0.558,34.22)","(-0.559,34.22)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.608,34.472)",0.070301043224349,79408.80113679454,"(-0.608,34.472)","(-0.608,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.608,34.477) → (-0.608,34.476)",0.08541836016667402,79425.77024426582,"(-0.608,34.477)","(-0.608,34.476)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.475) → (-0.609,34.474)",0.15984480720778,79578.53758458792,"(-0.609,34.475)","(-0.609,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.469) → (-0.611,34.468)",0.13376710437984,79372.08198778644,"(-0.61,34.469)","(-0.611,34.468)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.475) → (-0.612,34.474)",0.17642051313687998,79525.60593238681,"(-0.61,34.475)","(-0.612,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.478) → (-0.609,34.477)",0.10549458367873,79584.10754498362,"(-0.61,34.478)","(-0.609,34.477)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.472) → (-0.612,34.471)",0.13816061592863002,79388.10896380311,"(-0.612,34.472)","(-0.612,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.613,34.47) → (-0.613,34.469)",0.066621350538457,79619.61981096794,"(-0.613,34.47)","(-0.613,34.469)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.614,34.469) → (-0.613,34.468)",0.19124060908329002,79416.46521138551,"(-0.614,34.469)","(-0.613,34.468)",Suba District,Suba District,Homa Bay,Homa Bay
"(-1.477,36.963) → (-1.532,36.931)",7.080615088989999,14447.430764479968,"(-1.477,36.963)","(-1.532,36.931)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.511,36.918) → (-1.46,36.958)",7.232217894458,13111.953971124676,"(-1.511,36.918)","(-1.46,36.958)",Kajiado East,Mavoko,Kajiado,Machakos
"(-1.361,36.657) → (-1.256,36.678)",11.956752665036,3642.2094364235213,"(-1.361,36.657)","(-1.256,36.678)",Kajiado North,Kikuyu,Kajiado,Kiambu
"(-1.382,36.705) → (-1.325,36.796)",11.968478211908,53742.82368411597,"(-1.382,36.705)","(-1.325,36.796)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.592,36.795)",0.014191574799273,779109.0674447293,"(-1.592,36.795)","(-1.592,36.795)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.34,36.664) → (-1.287,36.672)",5.9431311240984,3650.3916323205467,"(-1.34,36.664)","(-1.287,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.255,36.699)",9.889212971217,3641.656374486381,"(-1.34,36.672)","(-1.255,36.699)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.284,36.684)",6.3587104188966,3650.6471350909924,"(-1.34,36.672)","(-1.284,36.684)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.285,36.672)",6.1065333219591995,3642.957119788326,"(-1.34,36.672)","(-1.285,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.296,36.672)",4.8852097046465,3652.276138117796,"(-1.34,36.672)","(-1.296,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.355,36.672) → (-1.267,36.685)",9.8737810181609,3643.383956158983,"(-1.355,36.672)","(-1.267,36.685)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.386,36.704) → (-1.357,36.767)",7.7309227533242,53867.32661556487,"(-1.386,36.704)","(-1.357,36.767)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.708) → (-1.354,36.756)",6.3848952422619005,53827.7291937868,"(-1.386,36.708)","(-1.354,36.756)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.388,36.714) → (-1.347,36.775)",8.2440311033226,53863.55653024097,"(-1.388,36.714)","(-1.347,36.775)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.391,36.714) → (-1.338,36.793)",10.579084102619,53760.15437532366,"(-1.391,36.714)","(-1.338,36.793)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.392,36.725) → (-1.331,36.784)",9.5356443684745,53753.85616754331,"(-1.392,36.725)","(-1.331,36.784)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.393,36.719) → (-1.334,36.784)",9.759139522275099,53723.81492343548,"(-1.393,36.719)","(-1.334,36.784)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.393,36.721) → (-1.356,36.772)",6.993632503960099,53748.66865935941,"(-1.393,36.721)","(-1.356,36.772)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.403,36.72) → (-1.334,36.79)",10.950431371438,53734.66294797683,"(-1.403,36.72)","(-1.334,36.79)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.428,36.717) → (-1.342,36.762)",10.799572811404,53891.36346022704,"(-1.428,36.717)","(-1.342,36.762)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.458,36.945) → (-1.521,36.936)",7.1017271532075,14480.900302527603,"(-1.458,36.945)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.459,36.958) → (-1.519,36.936)",7.146981971154701,14445.236952129313,"(-1.459,36.958)","(-1.519,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.462,36.952) → (-1.521,36.936)",6.7867450807775,14450.396575160361,"(-1.462,36.952)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.463,36.952) → (-1.521,36.936)",6.6865896261541,14487.362014533925,"(-1.463,36.952)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.467,36.954) → (-1.501,36.912)",6.081898645331,14442.320728664508,"(-1.467,36.954)","(-1.501,36.912)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.953) → (-1.516,36.936)",5.252746369368,14449.002041710324,"(-1.472,36.953)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.956) → (-1.52,36.936)",5.4939864460674,14479.886808204838,"(-1.475,36.956)","(-1.52,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.479,36.959) → (-1.516,36.936)",4.8330024460173,14470.25551369118,"(-1.479,36.959)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.508,36.921) → (-1.461,36.958)",6.6901971614367,13109.962948150971,"(-1.508,36.921)","(-1.461,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.471,36.953)",5.3507925157506,13142.329686327572,"(-1.516,36.936)","(-1.471,36.953)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.48,36.954)",4.4500437940569,13148.194097224065,"(-1.516,36.936)","(-1.48,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.482,36.955)",4.2884051092973,13132.668869568464,"(-1.516,36.936)","(-1.482,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.484,36.958)",4.3435451885523,13113.3800042413,"(-1.516,36.936)","(-1.484,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.518,36.936) → (-1.469,36.956)",5.983444729701801,13116.182242172337,"(-1.518,36.936)","(-1.469,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.47,36.956)",5.879914891437401,13107.316291561065,"(-1.519,36.936)","(-1.47,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.471,36.958)",5.865226418069401,13114.645631237974,"(-1.519,36.936)","(-1.471,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.472,36.956)",5.692739739652,13141.409876353968,"(-1.519,36.936)","(-1.472,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.583,36.792) → (-1.584,36.792)",0.014000175471448998,779193.8019804121,"(-1.583,36.792)","(-1.584,36.792)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.585,36.791)",0.07388419515496901,781262.4467893756,"(-1.585,36.791)","(-1.585,36.791)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.586,36.792) → (-1.587,36.792)",0.037456912036382996,780859.3300603908,"(-1.586,36.792)","(-1.587,36.792)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.588,36.794)",0.038802080568031,780339.9415954695,"(-1.588,36.794)","(-1.588,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.593,36.793)",0.004200595174615999,780913.9849419087,"(-1.593,36.793)","(-1.593,36.793)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.593,36.796) → (-1.594,36.796)",0.072188515849484,779360.3102663638,"(-1.593,36.796)","(-1.594,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.797) → (-1.596,36.797)",0.08032471679518301,778833.4976701655,"(-1.595,36.797)","(-1.596,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.596,36.795)",0.040731135294014995,778990.7613512423,"(-1.596,36.795)","(-1.596,36.795)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.596,36.797)",0.081327522552251,779269.005224054,"(-1.596,36.797)","(-1.596,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.276,34.673) → (0.276,34.674)",0.046930089761320994,382863.0906893022,"(0.276,34.673)","(0.276,34.674)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.276,34.676) → (0.277,34.676)",0.042133924299532007,383858.9600920184,"(0.276,34.676)","(0.277,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.673)",0.032326603215377996,383603.6363629505,"(0.277,34.673)","(0.277,34.673)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.677)",0.069299787389011,383040.2109880854,"(0.277,34.677)","(0.277,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.678)",0.0099676159525506,384057.1263460758,"(0.277,34.678)","(0.277,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676) → (0.279,34.677)",0.06404633057475499,383122.0640120957,"(0.279,34.676)","(0.279,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.678) → (0.278,34.678)",0.045755570247418,383885.82762779057,"(0.279,34.678)","(0.278,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.678)",0.09355485819840899,383077.179796408,"(0.279,34.678)","(0.279,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.676)",0.07290428388806401,382940.3992015457,"(0.28,34.676)","(0.28,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.605,34.967) → (0.604,34.967)",0.080464451257956,82301.43406339221,"(0.605,34.967)","(0.604,34.967)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.972) → (0.607,34.971)",0.12769147531856,82340.47740919302,"(0.608,34.972)","(0.607,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.609,34.967) → (0.608,34.967)",0.13229138132879,82322.88558218151,"(0.609,34.967)","(0.608,34.967)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.966)",0.040769111921,82443.97679229092,"(0.61,34.966)","(0.61,34.966)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.611,34.971) → (0.611,34.972)",0.066958827903873,82504.62525305642,"(0.611,34.971)","(0.611,34.972)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.612,34.973) → (0.613,34.972)",0.20270119241123002,82498.85089044436,"(0.612,34.973)","(0.613,34.972)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.612,34.974) → (0.612,34.973)",0.09026765441826799,82541.44072146219,"(0.612,34.974)","(0.612,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.973)",0.046925628100563,82330.83090721618,"(0.613,34.973)","(0.613,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.623,34.976) → (0.621,34.975)",0.13763715348320998,82284.81894146668,"(0.623,34.976)","(0.621,34.975)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.278,34.675) → (0.279,34.676)",0.14454894364157,382998.5567368023,"(0.278,34.675)","(0.279,34.676)",Lurambi,Lurambi,Kakamega,Kakamega
"(-0.36,35.274) → (-0.359,35.275)",0.1442301089172,293926.30151937815,"(-0.36,35.274)","(-0.359,35.275)",Ainamoi,Ainamoi,Kericho,Kericho
"(-0.373,35.265) → (-0.374,35.265)",0.027891418351902997,294021.0852620299,"(-0.373,35.265)","(-0.374,35.265)",Nyando District,Nyando District,Kericho,Kericho
"(-0.374,35.264) → (-0.374,35.265)",0.17007469768245997,294390.6604928264,"(-0.374,35.264)","(-0.374,35.265)",Nyando District,Nyando District,Kericho,Kericho
"(-0.374,35.264) → (-0.374,35.266)",0.21026267803415,293986.6395669179,"(-0.374,35.264)","(-0.374,35.266)",Nyando District,Nyando District,Kericho,Kericho
"(-0.376,35.259) → (-0.376,35.26)",0.10544800979331,293881.66942105093,"(-0.376,35.259)","(-0.376,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.377,35.26) → (-0.378,35.26)",0.12342901230216,293822.3402024939,"(-0.377,35.26)","(-0.378,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.261) → (-0.378,35.262)",0.073191270995259,294586.6047282681,"(-0.378,35.261)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.26) → (-0.378,35.262)",0.22873664532992002,294607.22380184307,"(-0.379,35.26)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.262) → (-0.379,35.263)",0.04592821285676099,294738.68434610614,"(-0.379,35.262)","(-0.379,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.26)",0.010802716351988002,293958.2684284091,"(-0.38,35.26)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-1.129,36.995)",0.031544699423602995,2493577.9871567567,"(-1.129,36.995)","(-1.129,36.995)",Juja,Juja,Kiambu,Kiambu
"(-1.143,37.046) → (-1.334,37.068)",21.425577602581,5422.845160897243,"(-1.143,37.046)","(-1.334,37.068)",Juja,Mavoko,Kiambu,Machakos
"(-1.2,36.743) → (-1.2,36.742)",0.035461063946996,2158616.125987007,"(-1.2,36.743)","(-1.2,36.742)",Kiambaa,Kiambaa,Kiambu,Kiambu
"(-1.215,36.777) → (-1.255,36.829)",7.2739588726974,211774.24423115872,"(-1.215,36.777)","(-1.255,36.829)",Kiambaa,Westlands,Kiambu,Nairobi
"(-1.177,36.858) → (-1.17,36.945)",9.742581277751599,25374.059073750534,"(-1.177,36.858)","(-1.17,36.945)",Kiambu,Ruiru,Kiambu,Kiambu
"(-1.143,36.933) → (-1.153,36.854)",8.8607026234197,24927.751095014217,"(-1.143,36.933)","(-1.153,36.854)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.149,36.94) → (-1.151,36.882)",6.4779201883984,24891.13797101358,"(-1.149,36.94)","(-1.151,36.882)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.156,36.961) → (-1.176,36.854)",12.0604256728,24944.34282085707,"(-1.156,36.961)","(-1.176,36.854)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.159,36.953) → (-1.181,36.851)",11.512370227731,24879.628146018687,"(-1.159,36.953)","(-1.181,36.851)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.16,36.951) → (-1.178,36.85)",11.332849306071001,24884.651892323604,"(-1.16,36.951)","(-1.178,36.85)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.16,36.962) → (-1.185,36.841)",13.797660476229,24957.220277138273,"(-1.16,36.962)","(-1.185,36.841)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.168,36.853) → (-1.16,36.925)",8.057318865370199,25370.206075588456,"(-1.168,36.853)","(-1.16,36.925)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.17,36.868) → (-1.183,36.936)",7.665979238414099,25376.818711911408,"(-1.17,36.868)","(-1.183,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.173,36.874) → (-1.182,36.936)",7.0182857000586,25432.84170780058,"(-1.173,36.874)","(-1.182,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.176,36.851) → (-1.175,36.942)",10.042773146428999,25414.146238331567,"(-1.176,36.851)","(-1.175,36.942)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.176,36.96) → (-1.242,36.89)",10.713307062528,195123.4518742922,"(-1.176,36.96)","(-1.242,36.89)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.177,36.859) → (-1.175,36.948)",9.899388853467,25431.061705166478,"(-1.177,36.859)","(-1.175,36.948)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.177,36.96) → (-1.242,36.891)",10.538138274643,195100.59241533035,"(-1.177,36.96)","(-1.242,36.891)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.178,36.958) → (-1.242,36.891)",10.286699543804,195368.7158991358,"(-1.178,36.958)","(-1.242,36.891)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.853) → (-1.178,36.943)",10.024605421102999,25444.190428887312,"(-1.18,36.853)","(-1.178,36.943)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.181,36.956) → (-1.241,36.891)",9.8232760255039,195030.9302780484,"(-1.181,36.956)","(-1.241,36.891)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.844) → (-1.18,36.941)",10.801408248457001,25379.267934525342,"(-1.182,36.844)","(-1.18,36.941)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.182,36.956) → (-1.24,36.889)",9.8105155512085,195512.43545709536,"(-1.182,36.956)","(-1.24,36.889)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.186,36.952) → (-1.24,36.895)",8.7570579827528,195498.7518642782,"(-1.186,36.952)","(-1.24,36.895)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.186,36.953) → (-1.237,36.897)",8.4612340494051,195081.76426062678,"(-1.186,36.953)","(-1.237,36.897)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.186,36.958) → (-1.34,36.995)",17.57649258607,5435.407956691033,"(-1.186,36.958)","(-1.34,36.995)",Kiambu County,Nairobi District,Kiambu,Machakos
"(-1.189,36.84) → (-1.182,36.939)",11.022393960601999,25382.241561240913,"(-1.189,36.84)","(-1.182,36.939)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.195,36.835) → (-1.177,36.946)",12.464059379775,25365.084304965396,"(-1.195,36.835)","(-1.177,36.946)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.198,36.744)",0.032743930600029995,2159059.252994548,"(-1.198,36.744)","(-1.198,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742)",0.033849938292693504,4316703.519808945,"(-1.199,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.026577254594009798,6481066.010051129,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.744)",0.038817032268602,2163616.868730595,"(-1.199,36.744)","(-1.199,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.743)",0.04913941490511001,4326608.736570103,"(-1.2,36.743)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.212,36.782) → (-1.247,36.823)",5.985214781014499,212108.8154149746,"(-1.212,36.782)","(-1.247,36.823)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.213,36.779) → (-1.248,36.825)",6.490436631065901,212359.56700856026,"(-1.213,36.779)","(-1.248,36.825)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.214,36.779) → (-1.249,36.831)",6.9078494645572,211742.08675208036,"(-1.214,36.779)","(-1.249,36.831)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.215,36.785) → (-1.245,36.823)",5.4330207222315,212249.9934659269,"(-1.215,36.785)","(-1.245,36.823)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.776) → (-1.25,36.826)",6.6155677033419,211842.53602866616,"(-1.217,36.776)","(-1.25,36.826)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.779) → (-1.249,36.824)",6.0770930810828,212264.84953256845,"(-1.217,36.779)","(-1.249,36.824)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.272,36.689) → (-1.34,36.672)",7.849960421477599,2792.933791837717,"(-1.272,36.689)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.284,36.672) → (-1.34,36.672)",6.217562741715,2791.9365537728922,"(-1.284,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.296,36.672) → (-1.34,36.672)",4.8852097046465,5590.033107129986,"(-1.296,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.299,36.631) → (-1.216,36.67)",10.156159165793001,3647.9635748801293,"(-1.299,36.631)","(-1.216,36.67)",Nairobi District,Nairobi District,Kiambu,Kiambu
"(-1.174,36.948) → (-1.183,36.845)",11.483365933372,24888.431148894062,"(-1.174,36.948)","(-1.183,36.845)",Ruiru,Kiambu,Kiambu,Kiambu
"(-1.179,36.957) → (-1.246,36.89)",10.573260393513,195060.5498173486,"(-1.179,36.957)","(-1.246,36.89)",Ruiru,Ruaraka,Kiambu,Nairobi
"(-1.118,37.161) → (-1.228,37.219)",13.794297175685001,5420.927108238218,"(-1.118,37.161)","(-1.228,37.219)",Thika District,Matungulu Location,Kiambu,Machakos
"(-1.128,36.994) → (-1.129,36.994)",0.041142835728892,2499179.791207724,"(-1.128,36.994)","(-1.129,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.993) → (-1.13,36.993)",0.062951052737467,2492696.012151599,"(-1.129,36.993)","(-1.13,36.993)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994) → (-1.13,36.994)",0.05926594096297401,2493199.3425191925,"(-1.129,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.993)",0.031643748006480996,4997987.4488421455,"(-1.13,36.993)","(-1.13,36.993)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.994)",0.03293964704230225,9981675.879875634,"(-1.13,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-3.884,39.511) → (-3.918,39.501)",3.9268376467703,4896.748242302734,"(-3.884,39.511)","(-3.918,39.501)",Kaloleni,Kinango,Kilifi,Kwale
"(-3.929,39.725) → (-3.984,39.727)",6.065147050716799,31849.098071836794,"(-3.929,39.725)","(-3.984,39.727)",Kilifi South,Kisauni,Kilifi,Mombasa
"(-3.81,39.736) → (-3.809,39.736)",0.056658198724957,350209.6111156511,"(-3.81,39.736)","(-3.809,39.736)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.731)",0.016722283876449,351105.4794110575,"(-3.813,39.731)","(-3.813,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.732)",0.030751541999250998,350924.31558708195,"(-3.814,39.732)","(-3.814,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.73) → (-3.816,39.73)",0.03340779683873701,350084.5661339575,"(-3.815,39.73)","(-3.816,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.731)",0.0169007924477185,700828.6321533243,"(-3.815,39.731)","(-3.815,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.818,39.73)",0.013195074513764,350250.64431875024,"(-3.818,39.73)","(-3.818,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.818,39.732) → (-3.817,39.733)",0.06962954128035001,350013.89060057513,"(-3.818,39.732)","(-3.817,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.82,39.729) → (-3.82,39.728)",0.010535209677048,350175.8141873325,"(-3.82,39.729)","(-3.82,39.728)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.82,39.732)",0.010705826677834,350948.87792008073,"(-3.82,39.732)","(-3.82,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.857,39.492) → (-3.901,39.492)",4.8753086672139005,4897.753461048749,"(-3.857,39.492)","(-3.901,39.492)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.858,39.495) → (-3.897,39.49)",4.3300510126089,4908.092259400111,"(-3.858,39.495)","(-3.897,39.49)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.865,39.492) → (-3.909,39.496)",4.893138916,4895.016269379286,"(-3.865,39.492)","(-3.909,39.496)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.867,39.501) → (-3.903,39.493)",4.0653615119839,4904.484361783285,"(-3.867,39.501)","(-3.903,39.493)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.867,39.502) → (-3.903,39.493)",4.054522818571201,4898.327318835965,"(-3.867,39.502)","(-3.903,39.493)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.871,39.502) → (-3.899,39.491)",3.3628536662494,4910.282363469481,"(-3.871,39.502)","(-3.899,39.491)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.886,39.51) → (-3.923,39.503)",4.1928245414303,4896.004681253912,"(-3.886,39.51)","(-3.923,39.503)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.914,39.732) → (-3.986,39.73)",8.0282376731332,31844.261852453135,"(-3.914,39.732)","(-3.986,39.73)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.93,39.725) → (-3.994,39.714)",7.2215495210159,31937.12578554117,"(-3.93,39.725)","(-3.994,39.714)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.933,39.726) → (-3.986,39.721)",5.8910837217338,31837.83309092148,"(-3.933,39.726)","(-3.986,39.721)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.933,39.738) → (-3.983,39.73)",5.6223134233621,31855.636147482364,"(-3.933,39.738)","(-3.983,39.73)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.933,39.738) → (-3.991,39.719)",6.8317175420383,31899.41481589624,"(-3.933,39.738)","(-3.991,39.719)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.934,39.732) → (-3.984,39.725)",5.6271373461825,31859.36859441244,"(-3.934,39.732)","(-3.984,39.725)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.935,39.73) → (-3.979,39.727)",4.8840777909351,31920.646829291894,"(-3.935,39.73)","(-3.979,39.727)",Kisii Central,Kisii Central,Kilifi,Mombasa
