,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.612,34.473) → (-0.613,34.474)",0.11293287844039,80696.31653613754,"(-0.612,34.473)","(-0.613,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.613,34.472) → (-0.613,34.473)",0.084787432967858,80729.51513052272,"(-0.613,34.472)","(-0.613,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-1.475,36.957) → (-1.533,36.928)",7.177960664242799,12165.613527035137,"(-1.475,36.957)","(-1.533,36.928)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.516,36.936) → (-1.468,36.961)",5.9758043099156,12687.570543046546,"(-1.516,36.936)","(-1.468,36.961)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.384,36.705) → (-1.333,36.772)",9.4155608922307,58900.841729902786,"(-1.384,36.705)","(-1.333,36.772)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.602,36.8) → (-1.601,36.8)",0.027095818254892,727768.6824786762,"(-1.602,36.8)","(-1.601,36.8)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.377,36.701) → (-1.34,36.773)",9.039349344901499,58942.83425631673,"(-1.377,36.701)","(-1.34,36.773)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.699) → (-1.344,36.764)",8.3746233465176,59004.654823693854,"(-1.382,36.699)","(-1.344,36.764)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.703) → (-1.339,36.769)",8.731865731353,58866.979790409634,"(-1.382,36.703)","(-1.339,36.769)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.701) → (-1.341,36.774)",9.284192149749499,58858.67599222149,"(-1.383,36.701)","(-1.341,36.774)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.705) → (-1.339,36.774)",9.094191645842802,58894.28440932524,"(-1.383,36.705)","(-1.339,36.774)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.384,36.709) → (-1.342,36.772)",8.4358587296613,58891.197760555355,"(-1.384,36.709)","(-1.342,36.772)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.705) → (-1.34,36.771)",8.8220351156926,58855.836242128666,"(-1.385,36.705)","(-1.34,36.771)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.71) → (-1.336,36.772)",8.7702779750232,58891.015888030575,"(-1.385,36.71)","(-1.336,36.772)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.389,36.711) → (-1.337,36.774)",9.0737956384859,58916.531325874785,"(-1.389,36.711)","(-1.337,36.774)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.472,36.946) → (-1.516,36.936)",5.0040019551292,12174.28683003679,"(-1.472,36.946)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.956) → (-1.521,36.933)",6.055813339181401,12163.584058672983,"(-1.472,36.956)","(-1.521,36.933)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.965) → (-1.516,36.936)",5.529083701074099,12156.904448291147,"(-1.475,36.965)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.476,36.952) → (-1.532,36.928)",6.7638823996518,12156.31791504089,"(-1.476,36.952)","(-1.532,36.928)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.953) → (-1.516,36.936)",4.6502301394297,12163.62162334579,"(-1.477,36.953)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.48,36.944) → (-1.522,36.936)",4.746622274000299,12168.854118432217,"(-1.48,36.944)","(-1.522,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.48,36.955) → (-1.516,36.936)",4.533305436063901,12164.259152028322,"(-1.48,36.955)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.481,36.945) → (-1.544,36.922)",7.402269272873,12187.055495282371,"(-1.481,36.945)","(-1.544,36.922)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.481,36.953) → (-1.526,36.931)",5.636802338757599,12158.61954771242,"(-1.481,36.953)","(-1.526,36.931)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.496,36.896) → (-1.459,36.947)",6.9855288245716,12690.950169718088,"(-1.496,36.896)","(-1.459,36.947)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.504,36.906) → (-1.46,36.952)",7.0669697464694,12686.158059541089,"(-1.504,36.906)","(-1.46,36.952)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.946)",5.0182410158563,12709.932463726831,"(-1.516,36.936)","(-1.472,36.946)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.48,36.959)",4.772744252055401,12696.61596795916,"(-1.516,36.936)","(-1.48,36.959)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.481,36.957)",4.5241573316502,12680.276492003713,"(-1.516,36.936)","(-1.481,36.957)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.484,36.959)",4.4232592663724,12685.493178142806,"(-1.516,36.936)","(-1.484,36.959)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.523,36.936) → (-1.479,36.965)",5.8260652707425,12677.876109415583,"(-1.523,36.936)","(-1.479,36.965)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.526,36.936) → (-1.471,36.963)",6.8752391655679,12685.454001784365,"(-1.526,36.936)","(-1.471,36.963)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.534,36.927) → (-1.478,36.961)",7.2324751168287005,12678.487807458754,"(-1.534,36.927)","(-1.478,36.961)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.584,36.793) → (-1.583,36.793)",0.04743253083879599,729051.3792326346,"(-1.584,36.793)","(-1.583,36.793)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.59,36.796) → (-1.589,36.796)",0.014670159649771999,727962.540431361,"(-1.59,36.796)","(-1.589,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.591,36.796)",0.040434038578872,727247.6898670803,"(-1.591,36.796)","(-1.591,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.594,36.794) → (-1.593,36.794)",0.024906416953896,727687.6613520309,"(-1.594,36.794)","(-1.593,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.797)",0.061132566856117995,727649.5232500521,"(-1.595,36.797)","(-1.595,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.599,36.798)",0.042889413562429,727647.2760643777,"(-1.599,36.798)","(-1.599,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.599,36.799) → (-1.598,36.799)",0.049166900522879996,728287.5349216068,"(-1.599,36.799)","(-1.598,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.603,36.802)",0.0022173728998259,727212.6024027432,"(-1.603,36.802)","(-1.603,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.604,36.798) → (-1.604,36.799)",0.070318521351795,727350.2901710736,"(-1.604,36.798)","(-1.604,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.276,34.678) → (0.276,34.677)",0.10043529420481,376551.7366812557,"(0.276,34.678)","(0.276,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.677)",0.0656251568188095,752901.8132858176,"(0.277,34.677)","(0.277,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.678) → (0.277,34.677)",0.08986204840485201,752573.3682536006,"(0.277,34.678)","(0.277,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.675)",0.05448730429296799,376389.82290590805,"(0.278,34.675)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.682)",0.031697084580863996,377114.95816424926,"(0.278,34.682)","(0.278,34.682)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.675) → (0.278,34.675)",0.068984094769216,376388.6605086399,"(0.279,34.675)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.675) → (0.28,34.674)",0.074681120964647,376235.03920578107,"(0.28,34.675)","(0.28,34.674)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.595,34.965) → (0.596,34.966)",0.1248098665938,82085.23582235532,"(0.595,34.965)","(0.596,34.966)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.961) → (0.607,34.962)",0.16333142618925,82292.79057210473,"(0.606,34.961)","(0.607,34.962)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.971)",0.052320265160266,82138.85882854769,"(0.606,34.971)","(0.606,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.607,34.968)",0.07843515700218,82134.30027737598,"(0.607,34.968)","(0.607,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.968) → (0.609,34.967)",0.09044222078678,82089.19637360952,"(0.608,34.968)","(0.609,34.967)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.971) → (0.611,34.971)",0.099944242935254,82134.5539318993,"(0.61,34.971)","(0.611,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.614,34.975) → (0.614,34.976)",0.027753275866797003,82206.57047609,"(0.614,34.975)","(0.614,34.976)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.616,34.977) → (0.617,34.977)",0.081705113587224,82100.77753999871,"(0.616,34.977)","(0.617,34.977)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.618,34.977)",0.077784622198639,82169.88622545319,"(0.618,34.977)","(0.618,34.977)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.278,34.678) → (0.278,34.677)",0.10559455687408001,376451.4601633051,"(0.278,34.678)","(0.278,34.677)",Lurambi,Lurambi,Kakamega,Kakamega
"(-0.368,35.27) → (-0.369,35.269)",0.15650030426435002,290208.1009023431,"(-0.368,35.27)","(-0.369,35.269)",Ainamoi,Ainamoi,Kericho,Kericho
"(-0.377,35.262) → (-0.378,35.261)",0.10965900340846,289986.3560723286,"(-0.377,35.262)","(-0.378,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.377,35.263) → (-0.378,35.262)",0.13032592689228,290000.3476971895,"(-0.377,35.263)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.259) → (-0.379,35.259)",0.054976498753689006,290175.79257709807,"(-0.378,35.259)","(-0.379,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.262)",0.083896560545712,290159.6883699284,"(-0.378,35.262)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.263)",0.088042851496367,290285.40451494406,"(-0.378,35.263)","(-0.378,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.261) → (-0.38,35.26)",0.071023654772761,290041.26102595835,"(-0.38,35.261)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.263) → (-0.382,35.262)",0.18679624600097,290160.58446713985,"(-0.38,35.263)","(-0.382,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.258) → (-0.382,35.258)",0.11158482091569999,290415.000684838,"(-0.381,35.258)","(-0.382,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.264) → (-0.382,35.263)",0.12155399451402,290719.59445511876,"(-0.381,35.264)","(-0.382,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-1.13,36.994) → (-1.129,36.994)",0.069257997098812,2308575.731278767,"(-1.13,36.994)","(-1.129,36.994)",Juja,Juja,Kiambu,Kiambu
"(-1.2,36.743) → (-1.2,36.744)",0.034437052478,1924294.9158752905,"(-1.2,36.743)","(-1.2,36.744)",Kiambaa,Kiambaa,Kiambu,Kiambu
"(-1.164,36.887) → (-1.159,36.951)",7.1625650850691,14173.140511694399,"(-1.164,36.887)","(-1.159,36.951)",Kiambu,Ruiru,Kiambu,Kiambu
"(-1.125,36.866) → (-1.143,36.91)",5.2618814344216,14162.310970328166,"(-1.125,36.866)","(-1.143,36.91)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.138,36.925) → (-1.151,36.861)",7.234042656849399,16208.423886721186,"(-1.138,36.925)","(-1.151,36.861)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.139,36.85) → (-1.139,36.904)",5.995888523800301,14170.819911026612,"(-1.139,36.85)","(-1.139,36.904)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.143,36.879) → (-1.149,36.925)",5.0823674951352995,14183.245052815137,"(-1.143,36.879)","(-1.149,36.925)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.147,36.923) → (-1.156,36.862)",6.8586344169961,16211.492730283228,"(-1.147,36.923)","(-1.156,36.862)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.148,36.916) → (-1.153,36.855)",6.7880150231286,16218.162164461053,"(-1.148,36.916)","(-1.153,36.855)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.157,36.928) → (-1.167,36.871)",6.474625785831799,16218.112078230643,"(-1.157,36.928)","(-1.167,36.871)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.161,36.929) → (-1.172,36.857)",8.0549450243795,16225.138824576288,"(-1.161,36.929)","(-1.172,36.857)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.164,36.892) → (-1.172,36.936)",4.965580375877099,14164.992410371235,"(-1.164,36.892)","(-1.172,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.164,36.892) → (-1.172,36.949)",6.3809067535308,14198.120758530287,"(-1.164,36.892)","(-1.172,36.949)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.164,36.892) → (-1.177,36.941)",5.5861331878589,14176.915854147102,"(-1.164,36.892)","(-1.177,36.941)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.168,36.878) → (-1.163,36.946)",7.5751862285891,14162.99429124348,"(-1.168,36.878)","(-1.163,36.946)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.168,36.878) → (-1.166,36.942)",7.1350651303494,14170.776147562912,"(-1.168,36.878)","(-1.166,36.942)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.181,36.852) → (-1.18,36.936)",9.3970061123082,14171.562642462039,"(-1.181,36.852)","(-1.18,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.183,36.956) → (-1.273,36.853)",15.218476209203999,230224.93259567508,"(-1.183,36.956)","(-1.273,36.853)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.183,36.957) → (-1.271,36.852)",15.242680629249001,230427.5081526765,"(-1.183,36.957)","(-1.271,36.852)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.956) → (-1.27,36.854)",14.820661589303,230098.50498663276,"(-1.184,36.956)","(-1.27,36.854)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.185,36.954) → (-1.272,36.851)",15.036643686303,230237.7103527473,"(-1.185,36.954)","(-1.272,36.851)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.186,36.955) → (-1.271,36.854)",14.719400139716,230324.68108649759,"(-1.186,36.955)","(-1.271,36.854)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.187,36.954) → (-1.27,36.854)",14.435967640185002,230087.40344145053,"(-1.187,36.954)","(-1.27,36.854)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.188,36.953) → (-1.267,36.857)",13.864389212764001,230130.96734696612,"(-1.188,36.953)","(-1.267,36.857)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.191,36.95) → (-1.268,36.858)",13.407266676631998,230225.64359699047,"(-1.191,36.95)","(-1.268,36.858)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.198,36.743)",0.012268096531717,1923188.6437729807,"(-1.198,36.743)","(-1.198,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.037555373651490996,1924080.6877203346,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743) → (-1.2,36.743)",0.042584839933115,1923973.9048845544,"(-1.199,36.743)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743) → (-1.2,36.744)",0.035755918196276,1922917.3580635306,"(-1.199,36.743)","(-1.2,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.742)",0.029736060312566998,1922824.583215065,"(-1.2,36.742)","(-1.2,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.742) → (-1.201,36.743)",0.044857758895969,1925666.8148619577,"(-1.2,36.742)","(-1.201,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.743) → (-1.201,36.743)",0.017871283509876996,1923979.8466735764,"(-1.2,36.743)","(-1.201,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.201,36.742)",0.019378330095816,1927686.4974336575,"(-1.201,36.742)","(-1.201,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.201,36.743)",0.035007375608821,1924807.4961521479,"(-1.201,36.743)","(-1.201,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.214,36.764) → (-1.267,36.814)",8.160759902108001,310071.03389171656,"(-1.214,36.764)","(-1.267,36.814)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.758) → (-1.269,36.813)",8.536505532379401,310088.2432022005,"(-1.216,36.758)","(-1.269,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.757) → (-1.266,36.812)",8.3103597738007,309885.80718077836,"(-1.217,36.757)","(-1.266,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.758) → (-1.264,36.813)",8.1047348592265,310669.36186653806,"(-1.217,36.758)","(-1.264,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.164,36.929) → (-1.172,36.843)",9.6638385901047,16220.818036046849,"(-1.164,36.929)","(-1.172,36.843)",Ruiru,Kiambu,Kiambu,Kiambu
"(-1.185,36.956) → (-1.27,36.853)",14.834571370966001,230263.34514041754,"(-1.185,36.956)","(-1.27,36.853)",Ruiru,Kamukunji,Kiambu,Nairobi
"(-1.232,37.124) → (-1.144,37.064)",11.825850932388,2489.333460977487,"(-1.232,37.124)","(-1.144,37.064)",Ruiru,Juja,Kiambu,Kiambu
"(-1.128,36.994)",0.06947480257763701,2309190.673602692,"(-1.128,36.994)","(-1.128,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994) → (-1.128,36.994)",0.067404089953711,2312644.6101245736,"(-1.129,36.994)","(-1.128,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994)",0.058405349390734,2308197.74290144,"(-1.129,36.994)","(-1.129,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.995)",0.068826588966121,2306923.0758014666,"(-1.129,36.995)","(-1.129,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.996) → (-1.128,36.996)",0.07129844942481099,2310221.597866189,"(-1.129,36.996)","(-1.128,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.996)",0.06172560169619099,2307248.5371431313,"(-1.129,36.996)","(-1.129,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.994)",0.043113309945254995,2306811.7738581556,"(-1.13,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.995) → (-1.129,36.994)",0.07333537338871,2308318.7218591566,"(-1.13,36.995)","(-1.129,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.131,36.994) → (-1.13,36.994)",0.08303199418832699,2308190.6145398654,"(-1.131,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-3.875,39.507) → (-3.908,39.496)",3.8543246171546,5099.118541034529,"(-3.875,39.507)","(-3.908,39.496)",Kaloleni,Kinango,Kilifi,Kwale
"(-3.808,39.733)",0.0078937640001615,327748.85551547137,"(-3.808,39.733)","(-3.808,39.733)",Kilifi South,Kilifi South,Kilifi,Kilifi
"(-3.934,39.734) → (-4.007,39.704)",8.8561388889866,26981.162673820505,"(-3.934,39.734)","(-4.007,39.704)",Kilifi South,Nyali,Kilifi,Mombasa
"(-3.808,39.731)",0.070343187344411,327560.4335576782,"(-3.808,39.731)","(-3.808,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.809,39.735) → (-3.809,39.734)",0.020927558751957,327836.15897281247,"(-3.809,39.735)","(-3.809,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.732)",0.058403964071849994,327712.3678482086,"(-3.812,39.732)","(-3.812,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.734)",0.038584284543830005,327694.1804321701,"(-3.812,39.734)","(-3.812,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.735) → (-3.813,39.735)",0.065142814112431,328326.5148778548,"(-3.812,39.735)","(-3.813,39.735)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.729)",0.0055531714934288,327514.2277603981,"(-3.813,39.729)","(-3.813,39.729)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.73)",0.036852976084967,327695.19244677125,"(-3.815,39.73)","(-3.815,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.732)",0.020120228057457,327982.5194507931,"(-3.815,39.732)","(-3.815,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.733)",0.018992615400583,327498.4262062006,"(-3.815,39.733)","(-3.815,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.856,39.492) → (-3.9,39.492)",4.8753131382473,5102.753885857004,"(-3.856,39.492)","(-3.9,39.492)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.864,39.496) → (-3.908,39.496)",4.8752661923982,5108.105768649707,"(-3.864,39.496)","(-3.908,39.496)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.883,39.51) → (-3.927,39.501)",4.960181183173799,5098.267905780424,"(-3.883,39.51)","(-3.927,39.501)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.886,39.507) → (-3.93,39.507)",4.8751387679514,5100.476808715814,"(-3.886,39.507)","(-3.93,39.507)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.895,39.517) → (-3.928,39.506)",3.8145030176858996,5098.283650709292,"(-3.895,39.517)","(-3.928,39.506)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.92,39.74) → (-4.02,39.688)",12.552503071900999,26988.349728008085,"(-3.92,39.74)","(-4.02,39.688)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.93,39.749) → (-4.011,39.709)",10.070272661496,27028.717138051994,"(-3.93,39.749)","(-4.011,39.709)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.935,39.729) → (-3.994,39.714)",6.753798212318599,26965.651274134478,"(-3.935,39.729)","(-3.994,39.714)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.936,39.723) → (-3.985,39.718)",5.4604426355374,26976.74498643027,"(-3.936,39.723)","(-3.985,39.718)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.937,39.72) → (-4.009,39.681)",9.0295049030102,26960.546663060988,"(-3.937,39.72)","(-4.009,39.681)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.937,39.722) → (-4.004,39.692)",8.2099821491704,27000.398514141,"(-3.937,39.722)","(-4.004,39.692)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.938,39.716) → (-4.001,39.697)",7.2997632555608,26978.158911429153,"(-3.938,39.716)","(-4.001,39.697)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.939,39.714) → (-4.012,39.685)",8.7503715093804,26961.84748927938,"(-3.939,39.714)","(-4.012,39.685)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.941,39.705) → (-4.021,39.673)",9.5572916140536,26976.661674680676,"(-3.941,39.705)","(-4.021,39.673)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.244,40.075)",0.020608671976761,281294.681090456,"(-3.244,40.075)","(-3.244,40.075)",Malindi,Malindi,Kilifi,Kilifi
"(-3.239,40.074) → (-3.24,40.074)",0.12568098240824999,281093.3087944811,"(-3.239,40.074)","(-3.24,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.242,40.073) → (-3.243,40.072)",0.11314124608103,281247.75549525715,"(-3.242,40.073)","(-3.243,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.242,40.075) → (-3.243,40.075)",0.014828738993165001,281079.7469068531,"(-3.242,40.075)","(-3.243,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.073)",0.038526690520565,281132.9655157532,"(-3.244,40.073)","(-3.244,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.072)",0.047532590713794995,281248.624069837,"(-3.245,40.072)","(-3.245,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.073)",0.055910425941957005,281495.2261757021,"(-3.245,40.073)","(-3.245,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.072) → (-3.246,40.072)",0.056759534615664,281263.36507957237,"(-3.247,40.072)","(-3.246,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.073)",1.7485584255585e-06,281369.61040837003,"(-3.247,40.073)","(-3.247,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.072)",0.031867233479221005,281790.46468629804,"(-3.248,40.072)","(-3.248,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.564,37.314) → (-0.564,37.315)",0.04290193995709401,213239.516310507,"(-0.564,37.314)","(-0.564,37.315)",Kirinyaga Central,Kirinyaga Central,Kirinyaga,Kirinyaga
"(-0.563,37.315) → (-0.564,37.316)",0.10335243906085001,213203.9436818885,"(-0.563,37.315)","(-0.564,37.316)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.311)",0.012593355313588997,213204.60211745708,"(-0.565,37.311)","(-0.565,37.311)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.312) → (-0.567,37.312)",0.098386354271275,213215.77675386937,"(-0.566,37.312)","(-0.567,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.311) → (-0.567,37.312)",0.071897936145503,426383.1806860323,"(-0.567,37.311)","(-0.567,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.314) → (-0.568,37.315)",0.070023090042705,213391.54242351613,"(-0.567,37.314)","(-0.568,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.312) → (-0.569,37.312)",0.04170331901609,213116.92547161935,"(-0.568,37.312)","(-0.569,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.57,37.316)",0.09155434950902,213076.58233261443,"(-0.57,37.316)","(-0.57,37.316)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
