,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-1.392,36.715) → (-1.328,36.78)",10.194599455981999,144009.1025381007,"(-1.392,36.715)","(-1.328,36.78)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.465,36.953) → (-1.519,36.908)",7.877150121153701,11551.538613202616,"(-1.465,36.953)","(-1.519,36.908)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.942) → (-1.516,36.936)",4.9300496744434,11546.338329591996,"(-1.472,36.942)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.95) → (-1.521,36.936)",5.6519794860785,11568.292108053996,"(-1.472,36.95)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.955) → (-1.522,36.936)",5.9081290984232,11547.420866614992,"(-1.472,36.955)","(-1.522,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.954) → (-1.54,36.924)",7.7364447562533,11538.653414282113,"(-1.477,36.954)","(-1.54,36.924)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.949) → (-1.522,36.936)",5.106054588546599,11560.265169426762,"(-1.478,36.949)","(-1.522,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.479,36.947) → (-1.516,36.936)",4.3496130119508996,11559.787188414,"(-1.479,36.947)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.479,36.953) → (-1.537,36.926)",7.0754411452621,11547.215289852895,"(-1.479,36.953)","(-1.537,36.926)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.493,36.966) → (-1.559,36.937)",8.000906424141201,11548.13718217907,"(-1.493,36.966)","(-1.559,36.937)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.465,36.951)",5.871992854208401,9504.061546022058,"(-1.516,36.936)","(-1.465,36.951)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.959)",5.502469256800599,9479.711541101662,"(-1.516,36.936)","(-1.472,36.959)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.964)",5.807149713701099,9486.914540973656,"(-1.516,36.936)","(-1.472,36.964)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.479,36.954)",4.612573680273901,9490.297522370924,"(-1.516,36.936)","(-1.479,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.479,36.964)",5.1585382312447,9497.466923581096,"(-1.516,36.936)","(-1.479,36.964)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.482,36.956)",4.3758704465007,9486.025170408295,"(-1.516,36.936)","(-1.482,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.487,36.967)",4.6662301405573,9497.074232860574,"(-1.516,36.936)","(-1.487,36.967)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.463,36.966)",6.7949738004151,9486.745647053867,"(-1.516,36.936)","(-1.463,36.966)",Nairobi District,Nairobi District,Kajiado,Machakos
"(-1.519,36.936) → (-1.465,36.955)",6.4000099772299,9487.503038147119,"(-1.519,36.936)","(-1.465,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.577,36.787)",0.022901120864857002,765684.9238798389,"(-1.577,36.787)","(-1.577,36.787)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.59,36.796)",0.01738979572961,765653.265189488,"(-1.59,36.796)","(-1.59,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.592,36.794)",0.032769520999227995,765106.9274030894,"(-1.592,36.794)","(-1.592,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.596,36.796) → (-1.595,36.796)",0.051319155721656,764762.4907745003,"(-1.596,36.796)","(-1.595,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.599,36.797)",0.027161675107648,764834.1917489937,"(-1.599,36.797)","(-1.599,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.6,36.801) → (-1.599,36.801)",0.080302997658894,766216.5817442307,"(-1.6,36.801)","(-1.599,36.801)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.601,36.799)",0.039533838571471,764253.4865511688,"(-1.601,36.799)","(-1.601,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.602,36.797)",0.060051744199215995,764820.5755364649,"(-1.602,36.797)","(-1.602,36.797)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.609,36.806)",0.0065161210950954,764881.6363378606,"(-1.609,36.806)","(-1.609,36.806)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.277,34.679) → (0.278,34.679)",0.06966415732051401,402778.88871631864,"(0.277,34.679)","(0.278,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.675)",0.07991316792572399,403514.07007386856,"(0.278,34.675)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.678) → (0.278,34.677)",0.11712674481707999,402929.69073487044,"(0.278,34.678)","(0.278,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.678)",0.060921313947579006,403217.4096241211,"(0.278,34.678)","(0.278,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.671)",0.094313241446114,402748.29942959733,"(0.279,34.671)","(0.279,34.671)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.674) → (0.279,34.673)",0.073160672133392,402480.2415844203,"(0.279,34.674)","(0.279,34.673)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.278,34.679)",0.060682013773313,402786.0594477638,"(0.279,34.679)","(0.278,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.682) → (0.278,34.681)",0.10489346317230001,403234.0820993729,"(0.279,34.682)","(0.278,34.681)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.682) → (0.279,34.681)",0.0737423930927,402811.0452802461,"(0.279,34.682)","(0.279,34.681)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.604,34.968)",0.0082817602325679,82443.46417193391,"(0.604,34.968)","(0.604,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.964) → (0.606,34.963)",0.04781092586165401,82655.23208802892,"(0.606,34.964)","(0.606,34.963)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.961) → (0.609,34.961)",0.12099667867348,82594.46459528517,"(0.608,34.961)","(0.609,34.961)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.609,34.969)",0.049186209148182,82498.37274898072,"(0.609,34.969)","(0.609,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.609,34.971)",0.01005423716869,82597.87976073695,"(0.609,34.971)","(0.609,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.609,34.971) → (0.61,34.971)",0.11584874925863,82511.22551727945,"(0.609,34.971)","(0.61,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.968) → (0.611,34.969)",0.10923766161808,82535.52867871906,"(0.61,34.968)","(0.611,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.615,34.971) → (0.616,34.971)",0.07228355220178599,82504.63861374448,"(0.615,34.971)","(0.616,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.617,34.976) → (0.617,34.977)",0.089038928304269,82506.10745588853,"(0.617,34.976)","(0.617,34.977)",Lugari District,Lugari District,Kakamega,Kakamega
"(-0.375,35.263) → (-0.376,35.262)",0.12951029415843,315171.6133928895,"(-0.375,35.263)","(-0.376,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.376,35.264) → (-0.378,35.262)",0.25045472765876997,315191.1642808875,"(-0.376,35.264)","(-0.378,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.376,35.266) → (-0.377,35.265)",0.21611663996332,315741.2663841355,"(-0.376,35.266)","(-0.377,35.265)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.263) → (-0.379,35.262)",0.14085470073101,315142.06697347376,"(-0.378,35.263)","(-0.379,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.261) → (-0.38,35.26)",0.14108207664811998,315166.0024464683,"(-0.379,35.261)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.264) → (-0.38,35.264)",0.062860314010371,315522.181687477,"(-0.379,35.264)","(-0.38,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.26) → (-0.382,35.258)",0.18674556670411,314932.31735189323,"(-0.381,35.26)","(-0.382,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.262) → (-0.382,35.261)",0.20076008503206,315509.1358265264,"(-0.381,35.262)","(-0.382,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.259) → (-0.383,35.258)",0.07124070868041299,315284.00185179786,"(-0.383,35.259)","(-0.383,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-1.142,36.872) → (-1.119,36.939)",7.8314747376765,14019.565900466925,"(-1.142,36.872)","(-1.119,36.939)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.148,36.884) → (-1.148,36.928)",4.8855226530885,13992.960206122641,"(-1.148,36.884)","(-1.148,36.928)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.152,36.87) → (-1.142,36.937)",7.5139536474465,13994.27212831408,"(-1.152,36.87)","(-1.142,36.937)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.155,36.87) → (-1.158,36.927)",6.291053028630801,13999.262408565253,"(-1.155,36.87)","(-1.158,36.927)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.159,36.929) → (-1.161,36.861)",7.555023235952901,16313.353640252963,"(-1.159,36.929)","(-1.161,36.861)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.167,36.874) → (-1.15,36.947)",8.3197214766337,13983.646888683901,"(-1.167,36.874)","(-1.15,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.17,36.867) → (-1.155,36.956)",10.014018524906,13994.022990676744,"(-1.17,36.867)","(-1.155,36.956)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.179,36.868) → (-1.169,36.947)",8.932456694780099,14009.838086368494,"(-1.179,36.868)","(-1.169,36.947)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.179,36.959) → (-1.276,36.844)",16.680899744339,449192.4853322019,"(-1.179,36.959)","(-1.276,36.844)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.179,36.96) → (-1.275,36.844)",16.763927160889,449533.79671075166,"(-1.179,36.96)","(-1.275,36.844)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.958) → (-1.277,36.843)",16.682190829214,449694.09798311454,"(-1.18,36.958)","(-1.277,36.843)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.958) → (-1.277,36.844)",16.6187639939,449525.7937373217,"(-1.18,36.958)","(-1.277,36.844)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.959) → (-1.275,36.842)",16.731631724361,449561.6824229711,"(-1.18,36.959)","(-1.275,36.842)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.181,36.958) → (-1.274,36.847)",16.039403754033,450015.2098032395,"(-1.181,36.958)","(-1.274,36.847)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.956) → (-1.275,36.848)",15.931839077139001,449491.6542285776,"(-1.182,36.956)","(-1.275,36.848)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.183,36.849) → (-1.184,36.94)",10.059329615606,14009.258823133698,"(-1.183,36.849)","(-1.184,36.94)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.183,36.855) → (-1.144,36.972)",13.653911398627,13995.140228217015,"(-1.183,36.855)","(-1.144,36.972)",Kiambu County,Thika District,Kiambu,Kiambu
"(-1.183,36.955) → (-1.274,36.846)",15.707928013797,450346.3009499682,"(-1.183,36.955)","(-1.274,36.846)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.183,36.957) → (-1.274,36.845)",16.051104071177,450033.8173019966,"(-1.183,36.957)","(-1.274,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.198,36.742) → (-1.199,36.742)",0.031483104419031,1961142.13420438,"(-1.198,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.743)",0.03762858601848,1963332.1390171882,"(-1.198,36.743)","(-1.198,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.743) → (-1.199,36.743)",0.04007518626699749,3925386.2973638084,"(-1.198,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742) → (-1.199,36.743)",0.023622215241186,1962448.284122476,"(-1.199,36.742)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.0351926736861065,3927331.424930716,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.742) → (-1.2,36.743)",0.031358322534801,1966179.6103354227,"(-1.2,36.742)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.743)",0.04426385454099599,1964815.3291679986,"(-1.2,36.743)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.215,36.755) → (-1.27,36.811)",8.709621307110599,654250.8436407177,"(-1.215,36.755)","(-1.27,36.811)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.754) → (-1.274,36.812)",9.0566922912974,653564.4626821345,"(-1.216,36.754)","(-1.274,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.756) → (-1.272,36.813)",8.9678562748352,653523.922949244,"(-1.216,36.756)","(-1.272,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.757) → (-1.271,36.814)",8.829623547770302,653462.6569877642,"(-1.216,36.757)","(-1.271,36.814)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.757) → (-1.272,36.811)",8.7033817955724,654223.7924030289,"(-1.216,36.757)","(-1.272,36.811)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.757) → (-1.271,36.813)",8.588453394742901,654705.1265911303,"(-1.217,36.757)","(-1.271,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.127,36.994)",0.08794723052821601,2424559.356451054,"(-1.127,36.994)","(-1.127,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.995) → (-1.127,36.995)",0.07825019054218801,2427383.4168206444,"(-1.128,36.995)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.995)",0.086437730804534,4856653.109203637,"(-1.128,36.995)","(-1.128,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.996) → (-1.127,36.995)",0.11673139172661999,2424743.5050655417,"(-1.128,36.996)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.996)",0.08228405393055499,2422945.6385098123,"(-1.128,36.996)","(-1.128,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.995) → (-1.128,36.995)",0.092147959961635,4850588.427427249,"(-1.129,36.995)","(-1.128,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.996) → (-1.128,36.996)",0.0871857910875,2424786.6731286785,"(-1.129,36.996)","(-1.128,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-3.808,39.734) → (-3.807,39.734)",0.038547355510542995,361419.44265754306,"(-3.808,39.734)","(-3.807,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.809,39.732)",0.025966698277252995,360743.7740301583,"(-3.809,39.732)","(-3.809,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.732) → (-3.811,39.732)",0.082581533686546,361040.27398559847,"(-3.812,39.732)","(-3.811,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.732)",0.0063673505175478,361017.8791384092,"(-3.812,39.732)","(-3.812,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.734)",0.027333120141859,361011.45199874666,"(-3.813,39.734)","(-3.813,39.734)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.729) → (-3.815,39.729)",0.028537431936342002,361404.49908759014,"(-3.814,39.729)","(-3.815,39.729)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.732)",0.037903126760309,360984.0347653111,"(-3.814,39.732)","(-3.814,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.732)",0.0055753975183938,361670.39638934616,"(-3.815,39.732)","(-3.815,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.733)",0.041764387829597,361146.616122803,"(-3.816,39.733)","(-3.816,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.884,39.51) → (-3.918,39.501)",3.9834087063699997,6352.632240816414,"(-3.884,39.51)","(-3.918,39.501)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.89,39.514) → (-3.924,39.504)",3.8916273901161005,6364.710899598482,"(-3.89,39.514)","(-3.924,39.504)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.505) → (-3.927,39.505)",3.9001789740662,6360.031612956403,"(-3.892,39.505)","(-3.927,39.505)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.514) → (-3.915,39.495)",3.3502051211949997,6353.227837394123,"(-3.892,39.514)","(-3.915,39.495)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.516) → (-3.924,39.499)",3.9742786038910003,6348.404108973059,"(-3.892,39.516)","(-3.924,39.499)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.896,39.515) → (-3.93,39.507)",3.8655773223297,6353.114731963676,"(-3.896,39.515)","(-3.93,39.507)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.912,39.728) → (-4.033,39.68)",14.422056484315,37858.254300000524,"(-3.912,39.728)","(-4.033,39.68)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.917,39.729) → (-4.028,39.683)",13.320967833048,37903.91776741415,"(-3.917,39.729)","(-4.028,39.683)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.921,39.726) → (-4.024,39.683)",12.395542076027999,37864.15239658714,"(-3.921,39.726)","(-4.024,39.683)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.935,39.721) → (-4.013,39.692)",9.1946154816585,37875.30504403237,"(-3.935,39.721)","(-4.013,39.692)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.935,39.729) → (-4.006,39.7)",8.4995690401882,37930.236577336895,"(-3.935,39.729)","(-4.006,39.7)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.936,39.724) → (-4.004,39.695)",8.2207097125779,37902.35055829424,"(-3.936,39.724)","(-4.004,39.695)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.937,39.72) → (-4.013,39.689)",9.1334480136523,37861.803733659566,"(-3.937,39.72)","(-4.013,39.689)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.943,39.698) → (-4.01,39.679)",7.7960637256125995,37861.12968643217,"(-3.943,39.698)","(-4.01,39.679)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.242,40.075) → (-3.243,40.075)",0.053461442665165004,297645.784541649,"(-3.242,40.075)","(-3.243,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075) → (-3.245,40.074)",0.04812562822503,297866.6427371347,"(-3.244,40.075)","(-3.245,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075) → (-3.245,40.075)",0.038857394437153,297890.4234466192,"(-3.244,40.075)","(-3.245,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.073)",0.040367942914448,297871.9457005258,"(-3.245,40.073)","(-3.245,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.073) → (-3.246,40.073)",0.075383169712875,298410.3306237423,"(-3.245,40.073)","(-3.246,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.075)",0.05280306360844901,297844.0210744939,"(-3.247,40.075)","(-3.247,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.071) → (-3.247,40.072)",0.08819527357008199,298190.9416371924,"(-3.248,40.071)","(-3.247,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.249,40.071)",0.051392579572589005,298203.27141506434,"(-3.249,40.071)","(-3.249,40.071)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.249,40.073) → (-3.25,40.073)",0.050276667383301,297978.1651933567,"(-3.249,40.073)","(-3.25,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.563,37.312)",0.031026611645001,233129.53716411136,"(-0.563,37.312)","(-0.563,37.312)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.564,37.307) → (-0.564,37.308)",0.076486924581389,232858.31017857464,"(-0.564,37.307)","(-0.564,37.308)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.564,37.317) → (-0.566,37.317)",0.20576746642905,232880.1420125886,"(-0.564,37.317)","(-0.566,37.317)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.31) → (-0.565,37.311)",0.037543015003011,232703.32629174893,"(-0.565,37.31)","(-0.565,37.311)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.565,37.317) → (-0.566,37.317)",0.050184378411009006,233301.05831298488,"(-0.565,37.317)","(-0.566,37.317)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.566,37.315)",0.024945218722695,232963.18578670704,"(-0.566,37.315)","(-0.566,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.567,37.312) → (-0.567,37.313)",0.06579688885913801,232894.58815361137,"(-0.567,37.312)","(-0.567,37.313)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.311) → (-0.569,37.311)",0.13278393044175002,233139.1767440156,"(-0.568,37.311)","(-0.569,37.311)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.568,37.315)",0.049540857892283,232875.99608718202,"(-0.568,37.315)","(-0.568,37.315)",Maragua District,Maragua District,Kirinyaga,Kirinyaga
"(-0.549,37.419) → (-0.536,37.463)",5.1014315375661,3262.670728050592,"(-0.549,37.419)","(-0.536,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.549,37.419) → (-0.549,37.463)",4.886278899881201,3263.6317271501816,"(-0.549,37.419)","(-0.549,37.463)",Mbeere District,Mbeere District,Kirinyaga,Embu
"(-0.514,37.395) → (-0.522,37.463)",7.6896242244968995,3265.9621796262604,"(-0.514,37.395)","(-0.522,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.516,37.419) → (-0.516,37.463)",4.886305688008401,3262.4102677651304,"(-0.516,37.419)","(-0.516,37.463)",Meru South District,Meru South District,Kirinyaga,Embu
"(-0.647,34.741) → (-0.647,34.74)",0.06339315714406,160115.97334369158,"(-0.647,34.741)","(-0.647,34.74)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.74)",0.017865414978391003,79998.47069753213,"(-0.648,34.74)","(-0.648,34.74)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.74) → (-0.648,34.741)",0.12255581709725,80059.25619418944,"(-0.648,34.74)","(-0.648,34.741)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.648,34.742)",0.017800331918396,80203.958295616,"(-0.648,34.742)","(-0.648,34.742)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.739) → (-0.649,34.74)",0.08851804933067699,80087.80488335644,"(-0.649,34.739)","(-0.649,34.74)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.74) → (-0.649,34.738)",0.13037959404495,80144.99296056548,"(-0.649,34.74)","(-0.649,34.738)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.649,34.74) → (-0.649,34.741)",0.025186548740968998,80148.30684379522,"(-0.649,34.74)","(-0.649,34.741)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.652,34.739) → (-0.652,34.738)",0.16614511035845,80057.83091292063,"(-0.652,34.739)","(-0.652,34.738)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.658,34.744) → (-0.681,34.783)",5.0112657149538,25885.110715869294,"(-0.658,34.744)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.66,34.741) → (-0.681,34.783)",5.2108276578968,25882.684062245255,"(-0.66,34.741)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.742) → (-0.681,34.783)",5.04755293882515,51778.28878596936,"(-0.661,34.742)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.661,34.743) → (-0.681,34.783)",4.8956497479303,25886.71643440141,"(-0.661,34.743)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.662,34.74) → (-0.681,34.783)",5.1946024856766995,51816.54632318905,"(-0.662,34.74)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.663,34.743) → (-0.681,34.783)",4.8889451503757995,25913.9029634362,"(-0.663,34.743)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.665,34.739) → (-0.681,34.783)",5.2205566718993,25894.34120357315,"(-0.665,34.739)","(-0.681,34.783)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.659,34.739)",5.462910225829001,8456.510825654352,"(-0.681,34.783)","(-0.659,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.662,34.739)",5.3333303561445,8466.067800658262,"(-0.681,34.783)","(-0.662,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.664,34.739)",5.2469330520884006,8457.185966131141,"(-0.681,34.783)","(-0.664,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.666,34.739)",5.1504722037585005,8456.661378152987,"(-0.681,34.783)","(-0.666,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.666,34.744)",4.5751230929907,8450.240604511437,"(-0.681,34.783)","(-0.666,34.744)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.668,34.739)",5.0931223490292,8455.868590816443,"(-0.681,34.783)","(-0.668,34.739)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.67,34.728)",6.2286618146529005,8459.676976955076,"(-0.681,34.783)","(-0.67,34.728)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.681,34.783) → (-0.671,34.744)",4.4568678515434,8465.717755083859,"(-0.681,34.783)","(-0.671,34.744)",Central Kisii,Central Kisii,Kisii,Kisii
"(-0.691,34.803) → (-0.745,34.793)",6.118467646836,4979.5569536332305,"(-0.691,34.803)","(-0.745,34.793)",Central Kisii,Central Kisii,Kisii,Kisii
