,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.606,34.473) → (-0.606,34.474)",0.09196061878469901,84665.60049346308,"(-0.606,34.473)","(-0.606,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.606,34.475) → (-0.606,34.476)",0.11234080346867001,84707.98643275471,"(-0.606,34.475)","(-0.606,34.476)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.608,34.472)",0.08283330429859301,84724.51790602936,"(-0.608,34.472)","(-0.608,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.611,34.472) → (-0.61,34.473)",0.13190435296291,84854.3078376625,"(-0.611,34.472)","(-0.61,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.473)",0.074492912528373,84843.19693626909,"(-0.612,34.473)","(-0.612,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.615,34.47) → (-0.615,34.471)",0.13881710084106,84673.0252052744,"(-0.615,34.47)","(-0.615,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-1.465,36.953) → (-1.534,36.927)",8.1653748300226,11087.812344617469,"(-1.465,36.953)","(-1.534,36.927)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.961)",5.595835924798799,8474.256577671922,"(-1.516,36.936)","(-1.472,36.961)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.388,36.709) → (-1.327,36.779)",10.325652125313999,125213.08083457297,"(-1.388,36.709)","(-1.327,36.779)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.603,36.8)",0.027813216949132007,696156.2179227682,"(-1.603,36.8)","(-1.603,36.8)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.378,36.704) → (-1.323,36.779)",10.443809007086001,125378.18756200412,"(-1.378,36.704)","(-1.323,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.38,36.702) → (-1.339,36.768)",8.662178225547,125099.35923379919,"(-1.38,36.702)","(-1.339,36.768)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.708) → (-1.354,36.762)",6.7566246495695,125165.72301538389,"(-1.382,36.708)","(-1.354,36.762)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.384,36.705) → (-1.328,36.779)",10.26326062973,125257.0146016543,"(-1.384,36.705)","(-1.328,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.706) → (-1.321,36.782)",11.085083060210001,125161.98743007962,"(-1.385,36.706)","(-1.321,36.782)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.387,36.707) → (-1.326,36.78)",10.608699169908,125186.41384059103,"(-1.387,36.707)","(-1.326,36.78)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.387,36.711) → (-1.324,36.783)",10.747076673989,125361.77042639385,"(-1.387,36.711)","(-1.324,36.783)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.389,36.712) → (-1.324,36.786)",10.983648150998,125110.32976592414,"(-1.389,36.712)","(-1.324,36.786)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.391,36.713) → (-1.323,36.784)",10.991548157941,125275.02865105885,"(-1.391,36.713)","(-1.323,36.784)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.461,36.953) → (-1.505,36.92)",6.1676685689331,11091.702747774576,"(-1.461,36.953)","(-1.505,36.92)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.465,36.947) → (-1.519,36.914)",7.0336922379531,11093.297919764856,"(-1.465,36.947)","(-1.519,36.914)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.466,36.953) → (-1.523,36.933)",6.7104330852400995,11085.450940975803,"(-1.466,36.953)","(-1.523,36.933)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.468,36.954) → (-1.498,36.91)",5.9627136953957,11102.432801189487,"(-1.468,36.954)","(-1.498,36.91)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.468,36.954) → (-1.516,36.936)",5.6698394136237,11083.287944472579,"(-1.468,36.954)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.47,36.957) → (-1.505,36.915)",6.1867755277986,11078.713578260202,"(-1.47,36.957)","(-1.505,36.915)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.936) → (-1.516,36.936)",4.884841940844,11077.742120640029,"(-1.472,36.936)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.953) → (-1.541,36.925)",8.2371955334239,11100.97903839035,"(-1.472,36.953)","(-1.541,36.925)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.952) → (-1.516,36.936)",4.7039211499965,11083.61873634013,"(-1.477,36.952)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.959)",5.5361542896891,8472.451790602936,"(-1.516,36.936)","(-1.472,36.959)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.477,36.96)",5.0862983712686,8478.449124391713,"(-1.516,36.936)","(-1.477,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.478,36.96)",4.9896877057725995,8477.22995722771,"(-1.516,36.936)","(-1.478,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.479,36.96)",4.9678931084426,8484.319693626909,"(-1.516,36.936)","(-1.479,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.48,36.954)",4.468432434822001,8466.560049346308,"(-1.516,36.936)","(-1.48,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.48,36.957)",4.6332751116023,8471.051462774241,"(-1.516,36.936)","(-1.48,36.957)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.52,36.936) → (-1.467,36.957)",6.3496464119528,8470.798643275471,"(-1.52,36.936)","(-1.467,36.957)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.521,36.936) → (-1.472,36.961)",6.0860709145918,8467.30252052744,"(-1.521,36.936)","(-1.472,36.961)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.535,36.929) → (-1.472,36.952)",7.4651158132409,8485.430783766249,"(-1.535,36.929)","(-1.472,36.952)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.589,36.796) → (-1.588,36.796)",0.026044068513271,695892.919231641,"(-1.589,36.796)","(-1.588,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.591,36.797) → (-1.591,36.796)",0.042047274627954004,696982.8981960798,"(-1.591,36.797)","(-1.591,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.592,36.794) → (-1.591,36.794)",0.036025069642298,696400.4796638465,"(-1.592,36.794)","(-1.591,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.592,36.796) → (-1.591,36.796)",0.04652615176729799,695523.9517173276,"(-1.592,36.796)","(-1.591,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.596,36.8)",0.015115997328401,697074.1737318255,"(-1.596,36.8)","(-1.596,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.599,36.798)",0.041911792737476,695872.1502279569,"(-1.599,36.798)","(-1.599,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.6,36.802)",0.022305404131029,696007.9555084094,"(-1.6,36.802)","(-1.6,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.602,36.798) → (-1.601,36.798)",0.044345359339838,695584.9453779084,"(-1.602,36.798)","(-1.601,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.606,36.803)",0.0085503141644442,696500.633676665,"(-1.606,36.803)","(-1.606,36.803)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.276,34.678)",0.060659539339018,376680.0065848096,"(0.276,34.678)","(0.276,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.675) → (0.279,34.674)",0.13719547068636,375891.5281721461,"(0.279,34.675)","(0.279,34.674)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676) → (0.278,34.675)",0.12788939197255,376419.3697703068,"(0.279,34.676)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676)",0.065719037258157,376153.1049650397,"(0.279,34.676)","(0.279,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.677) → (0.278,34.677)",0.058361683853727,376090.9343355985,"(0.279,34.677)","(0.278,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.279,34.678)",0.08232247417824401,376729.3358717904,"(0.279,34.679)","(0.279,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.68) → (0.28,34.679)",0.12054146811407,376365.2421664509,"(0.279,34.68)","(0.28,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.679) → (0.279,34.679)",0.047616338395561,376079.7098586928,"(0.28,34.679)","(0.279,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.281,34.68) → (0.28,34.679)",0.06541908792384599,375924.4918108935,"(0.281,34.68)","(0.28,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.602,34.97) → (0.603,34.97)",0.094018857373209,75605.5899733682,"(0.602,34.97)","(0.603,34.97)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.969)",0.054795030370993,75658.20267215985,"(0.606,34.969)","(0.606,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.609,34.97) → (0.608,34.971)",0.13868137179329998,75700.87125356148,"(0.609,34.97)","(0.608,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.973)",0.068030022379813,75645.69787552138,"(0.61,34.973)","(0.61,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.612,34.97) → (0.613,34.971)",0.1188610354245,75764.18193701413,"(0.612,34.97)","(0.613,34.971)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.972) → (0.612,34.973)",0.05508219410757299,75643.44022102535,"(0.613,34.972)","(0.612,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.615,34.974) → (0.615,34.975)",0.05555521130063,75711.75830239514,"(0.615,34.974)","(0.615,34.975)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.616,34.978) → (0.617,34.978)",0.06460449728845699,75612.22017162589,"(0.616,34.978)","(0.617,34.978)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.619,34.974) → (0.619,34.972)",0.19287424773321,75774.10386811824,"(0.619,34.974)","(0.619,34.972)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.28,34.677) → (0.279,34.675)",0.19567030068189004,376233.23245075205,"(0.28,34.677)","(0.279,34.675)",Lurambi,Lurambi,Kakamega,Kakamega
"(-0.369,35.271) → (-0.369,35.27)",0.06970870546019502,293233.0371853298,"(-0.369,35.271)","(-0.369,35.27)",Ainamoi,Ainamoi,Kericho,Kericho
"(-0.378,35.261) → (-0.379,35.26)",0.13027212749006,293170.58649259224,"(-0.378,35.261)","(-0.379,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.264) → (-0.379,35.264)",0.12223985314202002,293335.9244545383,"(-0.378,35.264)","(-0.379,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.262)",0.023044886823589,292992.40731077426,"(-0.379,35.262)","(-0.379,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.257) → (-0.381,35.256)",0.15882153904722,292966.7157262122,"(-0.38,35.257)","(-0.381,35.256)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.261) → (-0.381,35.261)",0.1089572934783,293581.2492117162,"(-0.38,35.261)","(-0.381,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.263) → (-0.381,35.262)",0.18918525172828,293113.38296006946,"(-0.38,35.263)","(-0.381,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.261) → (-0.382,35.259)",0.17830007997891,293378.1110566385,"(-0.381,35.261)","(-0.382,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.261) → (-0.382,35.26)",0.069642249679206,293122.13122356666,"(-0.382,35.261)","(-0.382,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.385,35.261) → (-0.386,35.261)",0.045714963590036,293619.69604574336,"(-0.385,35.261)","(-0.386,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-1.129,36.995) → (-1.128,36.995)",0.08897875306420099,2216176.4923804165,"(-1.129,36.995)","(-1.128,36.995)",Juja,Juja,Kiambu,Kiambu
"(-1.162,36.872) → (-1.129,36.962)",10.713584954659,14176.560069189476,"(-1.162,36.872)","(-1.129,36.962)",Kiambu,Ruiru,Kiambu,Kiambu
"(-1.147,36.926) → (-1.158,36.866)",6.818891410462201,19373.652438446483,"(-1.147,36.926)","(-1.158,36.866)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.149,36.877) → (-1.149,36.951)",8.2678038998384,14193.39462765623,"(-1.149,36.877)","(-1.149,36.951)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.154,36.924) → (-1.146,36.874)",5.622336639512299,19346.48534640348,"(-1.154,36.924)","(-1.146,36.874)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.156,36.926) → (-1.152,36.87)",6.1925634889143,19389.605856363065,"(-1.156,36.926)","(-1.152,36.87)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.157,36.929) → (-1.157,36.866)",6.9792961586532,19370.86658450631,"(-1.157,36.929)","(-1.157,36.866)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.158,36.876) → (-1.151,36.948)",7.9516786425624,14164.926646489828,"(-1.158,36.876)","(-1.151,36.948)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.159,36.867) → (-1.139,36.952)",9.7078146259411,14170.775300432797,"(-1.159,36.867)","(-1.139,36.952)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.159,36.882) → (-1.154,36.947)",7.2799135591265,14163.684568532608,"(-1.159,36.882)","(-1.154,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.164,36.887) → (-1.15,36.966)",8.9128542961669,14173.54084596192,"(-1.164,36.887)","(-1.15,36.966)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.166,36.926) → (-1.157,36.866)",6.6858857531453,19356.74843596544,"(-1.166,36.926)","(-1.157,36.866)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.169,36.865) → (-1.164,36.941)",8.4384058451068,14181.534227511776,"(-1.169,36.865)","(-1.164,36.941)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.17,36.866) → (-1.164,36.936)",7.8387364127898005,14171.198241463451,"(-1.17,36.866)","(-1.164,36.936)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.173,36.867) → (-1.164,36.956)",9.9468562152898,14195.253367235127,"(-1.173,36.867)","(-1.164,36.956)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.179,36.96) → (-1.275,36.845)",16.623818191395,406193.11998006864,"(-1.179,36.96)","(-1.275,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.869) → (-1.159,36.96)",10.295306961466,14183.573768842209,"(-1.18,36.869)","(-1.159,36.96)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.18,36.959) → (-1.276,36.842)",16.75038131284,406360.835849841,"(-1.18,36.959)","(-1.276,36.842)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.956) → (-1.276,36.842)",16.496781035814,406440.1405716343,"(-1.182,36.956)","(-1.276,36.842)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.957) → (-1.275,36.846)",16.103785164486002,407009.46717184037,"(-1.182,36.957)","(-1.275,36.846)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.182,36.958) → (-1.275,36.845)",16.237066861966,406669.3586023349,"(-1.182,36.958)","(-1.275,36.845)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.954) → (-1.273,36.846)",15.593298471283,407062.76834646874,"(-1.184,36.954)","(-1.273,36.846)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.956) → (-1.276,36.843)",16.316489502313,406727.84444395005,"(-1.184,36.956)","(-1.276,36.843)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.189,36.952) → (-1.266,36.862)",13.274159828496002,406157.5021803233,"(-1.189,36.952)","(-1.266,36.862)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.198,36.743) → (-1.199,36.743)",0.047791019838659,3545298.322872253,"(-1.198,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742) → (-1.2,36.742)",0.037173041102953,1774254.1455029629,"(-1.199,36.742)","(-1.2,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.0355186194542055,3546652.1720389444,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743) → (-1.199,36.744)",0.050617816760644994,1772999.1053204266,"(-1.199,36.743)","(-1.199,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.745) → (-1.199,36.746)",0.037958437058644996,1771766.1621022231,"(-1.199,36.745)","(-1.199,36.746)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.742)",0.018459798381051003,1772706.0638197146,"(-1.2,36.742)","(-1.2,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.743) → (-1.2,36.744)",0.047187154924432005,1775482.6581294106,"(-1.2,36.743)","(-1.2,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.203,36.74)",0.0023669000792056,1775715.1719131027,"(-1.203,36.74)","(-1.203,36.74)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.212,36.772) → (-1.259,36.818)",7.366571882712599,588975.5827785886,"(-1.212,36.772)","(-1.259,36.818)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.214,36.758) → (-1.271,36.813)",8.768385109247001,589898.0968293215,"(-1.214,36.758)","(-1.271,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.214,36.765) → (-1.263,36.812)",7.500901273346799,588663.3036178679,"(-1.214,36.765)","(-1.263,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.215,36.755) → (-1.275,36.813)",9.241392607077,589072.9448242107,"(-1.215,36.755)","(-1.275,36.813)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.757) → (-1.271,36.814)",8.766194154253299,588958.0047350269,"(-1.216,36.757)","(-1.271,36.814)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.216,36.757) → (-1.272,36.812)",8.6377447438318,589405.1613719211,"(-1.216,36.757)","(-1.272,36.812)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.218,36.756) → (-1.269,36.811)",8.4229504945697,589975.3487460656,"(-1.218,36.756)","(-1.269,36.811)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.273,36.683) → (-1.34,36.672)",7.599834552549701,2137.9083957596195,"(-1.273,36.683)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.283,36.686) → (-1.34,36.672)",6.5628355441832005,2139.114101356525,"(-1.283,36.686)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.284,36.672) → (-1.34,36.672)",6.217562741715,2139.421741668937,"(-1.284,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.286,36.672) → (-1.34,36.672)",6.0125853513967,2137.5550420084537,"(-1.286,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.174,36.942) → (-1.178,36.865)",8.5389312959044,19364.072273278365,"(-1.174,36.942)","(-1.178,36.865)",Ruiru,Kiambu,Kiambu,Kiambu
"(-1.182,36.957) → (-1.276,36.84)",16.64169692302,406526.719749439,"(-1.182,36.957)","(-1.276,36.84)",Ruiru,Starehe,Kiambu,Nairobi
"(-1.025,37.076) → (-0.945,37.112)",9.7411757485215,3211.3546503914936,"(-1.025,37.076)","(-0.945,37.112)",Thika District,Maragua District,Kiambu,Murang'A
"(-1.121,37.001) → (-1.12,37.001)",0.10912889627475,2219098.7561377487,"(-1.121,37.001)","(-1.12,37.001)",Thika District,Thika District,Kiambu,Kiambu
"(-1.126,36.996)",0.080803043201938,2217272.921713001,"(-1.126,36.996)","(-1.126,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.995) → (-1.127,36.995)",0.10782287868566999,2215704.506827539,"(-1.128,36.995)","(-1.127,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.996) → (-1.127,36.996)",0.09615886465249901,4435762.272009714,"(-1.128,36.996)","(-1.127,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.996)",0.09951456713147501,2215272.1779014566,"(-1.128,36.996)","(-1.128,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.128,36.997) → (-1.128,36.996)",0.091352989101262,2214357.876454758,"(-1.128,36.997)","(-1.128,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994)",0.052197860397455005,2215338.2949259835,"(-1.129,36.994)","(-1.129,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.994)",0.042525869275233996,2214163.706362926,"(-1.13,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-3.877,39.505) → (-3.915,39.5)",4.3091714846817,4672.720916660219,"(-3.877,39.505)","(-3.915,39.5)",Kaloleni,Kinango,Kilifi,Kwale
"(-3.809,39.732)",0.08530739371432401,332396.7743597108,"(-3.809,39.732)","(-3.809,39.732)",Kilifi South,Kilifi South,Kilifi,Kilifi
"(-3.921,39.717) → (-4.025,39.676)",12.429669461524998,36312.58542862221,"(-3.921,39.717)","(-4.025,39.676)",Kilifi South,Kisauni,Kilifi,Mombasa
"(-3.809,39.738) → (-3.808,39.738)",0.055679693846253,332835.0747613734,"(-3.809,39.738)","(-3.808,39.738)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.81,39.732)",0.022105175530034,332561.2240660936,"(-3.81,39.732)","(-3.81,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.81,39.735)",0.01212459482449,332791.4930294592,"(-3.81,39.735)","(-3.81,39.735)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.811,39.732) → (-3.812,39.732)",0.067571255635015,332261.1393067958,"(-3.811,39.732)","(-3.812,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.73) → (-3.814,39.73)",0.06186364371919,332094.88343090145,"(-3.813,39.73)","(-3.814,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.731) → (-3.814,39.731)",0.05200517848515099,332124.0063425576,"(-3.813,39.731)","(-3.814,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.731)",0.054123687479008,332325.9828519675,"(-3.815,39.731)","(-3.815,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.731) → (-3.816,39.73)",0.064380582530265,332271.05597442517,"(-3.816,39.731)","(-3.816,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.731)",0.072013699182063,332513.40308864205,"(-3.816,39.731)","(-3.816,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.842,39.485) → (-3.886,39.485)",4.875393616845099,4678.882394786998,"(-3.842,39.485)","(-3.886,39.485)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.863,39.495) → (-3.907,39.495)",4.8752736879539,4675.032694758047,"(-3.863,39.495)","(-3.907,39.495)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.881,39.511) → (-3.912,39.498)",3.7282211776003997,4678.269737607361,"(-3.881,39.511)","(-3.912,39.498)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.887,39.508) → (-3.916,39.497)",3.4667781666727997,4670.814205170587,"(-3.887,39.508)","(-3.916,39.497)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.893,39.511) → (-3.926,39.5)",3.9254023281636,4668.886436552514,"(-3.893,39.511)","(-3.926,39.5)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.893,39.515) → (-3.92,39.498)",3.5314145612008,4671.725753696946,"(-3.893,39.515)","(-3.92,39.498)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.921,39.733) → (-4.018,39.694)",11.615356982228,36304.851831695756,"(-3.921,39.733)","(-4.018,39.694)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.921,39.735) → (-4.025,39.684)",12.908634904758001,36355.70635072839,"(-3.921,39.735)","(-4.025,39.684)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.933,39.735) → (-3.983,39.729)",5.5534286190779,36298.85136151392,"(-3.933,39.735)","(-3.983,39.729)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.933,39.738) → (-4.011,39.704)",9.483866756358301,36360.46742389557,"(-3.933,39.738)","(-4.011,39.704)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.936,39.725) → (-4.005,39.709)",7.8434550816916,36330.55068722991,"(-3.936,39.725)","(-4.005,39.709)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.938,39.718) → (-3.985,39.71)",5.3742507228670995,36279.605445096095,"(-3.938,39.718)","(-3.985,39.71)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.94,39.71) → (-4.002,39.694)",7.141119403536099,36282.78696880217,"(-3.94,39.71)","(-4.002,39.694)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.246,40.072) → (-3.245,40.073)",0.07931054342437799,284481.58529904246,"(-3.246,40.072)","(-3.245,40.073)",Malindi,Malindi,Kilifi,Kilifi
"(-3.238,40.076) → (-3.239,40.076)",0.08052930823651201,284420.9984284649,"(-3.238,40.076)","(-3.239,40.076)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.241,40.074) → (-3.242,40.074)",0.08601540543097298,284365.50211818214,"(-3.241,40.074)","(-3.242,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.243,40.073) → (-3.243,40.074)",0.032878924735976,284581.4019286162,"(-3.243,40.073)","(-3.243,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.072)",0.056139011152182,284373.9892923839,"(-3.244,40.072)","(-3.244,40.072)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.075)",0.0069250194672543,284248.1369507903,"(-3.244,40.075)","(-3.244,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.075)",0.031029344728543,284223.2121238499,"(-3.245,40.075)","(-3.245,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.248,40.073)",0.033690512450532,284622.3294842526,"(-3.248,40.073)","(-3.248,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.25,40.071)",0.025403200416792,284819.4050421295,"(-3.25,40.071)","(-3.25,40.071)",Malindi District,Malindi District,Kilifi,Kilifi
